segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,segmentData16,segmentData17,segmentData18,segmentData19,segmentData20,segmentData21,segmentData22,segmentData23,segmentData24,segmentData25,segmentData26,segmentData27,segmentData28,segmentData29,segmentData30,segmentData31,segmentData32,segmentData33,segmentData34,segmentData35,segmentData36,segmentData37,segmentData38,segmentData39,segmentData40,segmentData41,segmentData42,segmentData43,segmentData44,segmentData45,segmentData46,segmentData47,segmentData48,segmentData49,segmentData50,segmentData51,segmentData52,segmentData53,segmentData54,segmentData55,segmentData56,segmentData57,segmentData58,segmentData59,segmentData60,segmentData61,segmentData62,segmentData63,segmentData64,labels
11.25167,33.56197,21.95046,5.633298,13.18488,21.83843,-22.58055,-9.967607,17.29485,14.27044,28.58387,-48.06015,-9.804369,24.03932,40.38294,24.48869,-39.60734,5.106639,-22.57102,43.78979,21.10436,-18.1284,-27.07641,-46.06885,-29.89758,11.72012,-26.77762,-30.63201,-26.80646,5.827708,-22.22245,-8.943176,-17.76174,-20.15138,-23.5749,-24.23677,-49.0428,-35.43332,-52.24879,-0.116297,-57.04251,-11.00161,-83.81628,49.22853,-1.175807,2.15552,-0.3839708,26.50186,-19.72821,-16.60454,-10.80148,-33.88025,-13.77775,43.26499,-13.09255,-49.29411,-13.32519,-21.66314,-46.24825,-91.77303,-62.11844,-12.31144,-66.36257,-70.41885,TASK4T2
-15.51574,7.691965,-6.820202,-24.34798,-16.19409,-7.707291,-50.39433,-20.02923,3.345363,-5.052895,2.284378,-56.47604,-29.4954,6.674608,40.80221,10.75748,-44.53916,-9.764677,-37.00378,31.07927,13.61298,-26.04163,-26.95824,-46.58045,-27.90729,7.787294,-33.92947,-32.44074,-40.92808,8.75574,1.310078,0.5429147,-15.45477,-24.00346,-15.42196,-30.16275,-50.11545,-34.66478,-18.26666,3.328755,-39.19423,-6.418002,-46.73908,40.36575,23.24376,0.5393702,17.78938,46.8121,-7.218062,-1.69481,3.709834,-11.7847,-8.016142,56.86979,-2.603601,-37.82875,10.05555,2.851955,-25.62186,-62.78104,-37.52374,13.86419,-45.38032,-48.95602,TASK4T2
16.49986,31.18665,20.69235,0.04959264,8.205285,15.61257,-30.71124,8.138203,32.11535,19.86656,24.2319,-29.86096,-12.2926,37.74783,59.27348,35.0293,-26.63678,9.889284,-13.00122,46.29691,24.63396,-14.05036,-23.45991,-45.60913,-2.811578,30.74486,-17.11011,-11.58631,-47.14061,17.54549,11.43317,20.74738,-1.207242,-4.150463,-2.103118,-13.96315,-33.46935,-24.82948,-15.7783,8.003815,-20.13026,-5.374415,-60.04033,44.16079,25.07206,10.07317,14.17702,47.40893,-6.425674,5.892409,4.198806,-20.37445,-2.911015,59.70744,-5.007864,-36.78966,1.667939,-4.135849,-26.21177,-67.57434,-39.17485,10.08405,-52.16993,-45.89731,TASK4T2
-3.330349,21.10949,3.212262,-12.6044,-6.958109,6.27963,-31.7341,-18.9998,22.33809,1.500453,6.988265,-57.43665,-26.45042,7.561344,44.41095,6.164409,-47.70356,-14.15043,-33.08106,21.9896,3.054368,-20.72048,-21.35638,-39.24919,-18.27889,14.85789,-21.17357,-19.39237,-0.6191061,2.278513,6.279685,5.087233,-7.978774,-11.16119,-8.95632,-26.3871,-35.27083,-23.97707,-26.80509,3.382397,-28.04177,-14.70398,-79.80695,58.63427,14.53971,-8.081249,4.675891,36.34877,-16.46119,-11.1024,-4.431328,-32.22023,-7.54506,50.39787,-16.89524,-57.77708,-12.82704,-9.070619,-26.45214,-75.49668,-55.94627,1.013194,-42.77019,-56.9456,TASK4T2
8.15619,34.26697,14.55351,-6.676747,-4.98431,12.38753,-34.36134,-1.128457,30.90533,11.49089,9.002342,-55.47789,-19.15244,21.95096,46.68693,16.8838,-42.001,-3.676208,-31.59349,27.29371,13.88592,-10.92166,-25.10592,-39.19487,-10.78056,25.50443,-20.14226,-24.35573,-33.00788,1.138736,-1.976977,7.466949,-4.309017,-14.88984,-13.98447,-21.67951,-39.2478,-22.94833,-18.03418,1.250477,-29.86306,-18.21282,-72.29169,26.98934,14.52738,-0.6957874,13.16576,36.893,-15.19186,-21.66191,-12.34553,-43.97182,-22.32339,40.50662,-16.11047,-63.50977,-16.65525,-21.71275,-37.12185,-85.44512,-65.63502,-11.71144,-55.43573,-64.76859,TASK4T2
8.07863,21.45822,6.723047,-15.5813,-11.93742,-2.241724,-52.92527,-7.262514,25.0167,0.8248636,-1.440537,-66.83254,-28.59214,8.910863,55.44674,4.272291,-48.92263,-12.44438,-44.28564,18.09636,8.579803,-7.597389,-21.93676,-42.38767,-12.00594,24.02581,-25.64083,-32.25925,-30.84891,4.517951,24.50157,1.926914,-14.03347,-20.84811,-10.85622,-28.51492,-37.93132,-38.96949,-10.55641,-8.619347,-29.18295,-19.9875,-58.86549,35.9304,27.34402,-1.986189,23.22892,44.01552,-16.74814,-9.866524,-12.49135,-38.8021,-12.88066,39.86129,-7.85627,-50.13806,-3.653083,-14.3622,-29.83539,-66.34518,-46.79325,2.858845,-39.67785,-52.7015,TASK4T2
-12.52444,8.925343,-11.61872,-25.42636,-15.89777,0.7849464,-48.44727,-5.190016,15.62871,-5.69795,-9.729715,-66.8008,-30.46174,13.05087,41.6235,-11.68561,-53.82038,-19.45175,-41.07834,13.08517,2.645863,-24.92246,-23.12253,-60.52626,-21.30108,12.05222,-28.62066,-20.14709,-36.20864,-12.36429,0.1866872,-10.67645,-15.44804,-24.80317,-12.53899,-24.67726,-15.53509,-20.54016,-25.84357,-6.799765,-38.91672,-22.86815,-74.79741,41.51011,1.95507,-16.31459,-5.015303,15.48249,-42.10677,-40.92943,-30.49115,-57.19671,-29.86535,20.66571,-41.36433,-93.22802,-33.44088,-41.92559,-49.20404,-97.23228,-86.52775,-30.89481,-63.11412,-92.21412,TASK4T2
4.694562,10.06748,-9.422439,-30.32665,-24.00019,3.423528,-45.96959,-16.27343,18.09514,-14.75133,-18.17601,-72.06988,-33.58442,3.80119,29.03787,-24.41337,-52.51313,-29.87592,-56.11619,4.19893,0.5623382,-11.51125,-23.29012,-39.2234,-12.358,15.82822,-23.79679,-21.05848,-32.16908,-6.684772,12.32588,-3.613143,-10.1263,-14.35746,-2.265535,-15.8156,-17.10024,-20.84972,-1.233264,3.364156,-21.88387,-11.18674,-75.78806,44.34076,17.58056,-3.384009,19.41637,30.27156,-21.41625,-10.71298,-16.3502,-37.81363,-10.87961,41.95358,-11.02133,-59.69966,-20.71332,-17.47124,-16.44032,-61.79992,-58.24046,0.6009282,-35.12573,-47.63588,TASK4T2
0.5447037,32.82075,5.596611,-7.52261,-5.169422,18.19707,-48.85809,-4.814791,38.36117,7.40495,1.097121,-73.63538,-19.74581,10.40137,55.40401,-0.514415,-44.95642,-18.20938,-47.7935,2.201372,6.822024,2.516608,-9.146279,-30.18789,11.29798,38.03613,-8.214976,-9.219486,-5.117288,-3.574645,21.35898,3.247026,0.4798748,-8.7149,4.727872,-17.98485,-20.955,-18.86265,-18.18206,-8.26371,-18.57631,-31.92424,-70.56232,38.03455,25.34769,-13.70426,24.30237,29.89984,-25.18889,-18.30692,-24.07137,-49.16282,-22.04594,23.66038,-28.50312,-65.53418,-37.7347,-30.06346,-41.97695,-89.82162,-62.62188,-12.17813,-57.19167,-61.38148,TASK4T2
0.1650238,9.36232,-15.23847,-21.46268,-15.68977,3.855058,-51.49494,-8.916973,16.23369,-5.450237,-2.753549,-85.73704,-30.07533,6.748245,40.40278,-16.74973,-53.18794,-19.29726,-58.95045,0.2175034,0.07471333,-4.441705,-9.568202,-37.46726,-11.77521,23.48855,-13.13924,-5.340792,-9.699877,-4.85483,16.80107,-15.83482,-1.476046,-16.57631,-0.8163511,-17.11263,-9.642329,-13.61658,0.591374,-3.355564,-14.98574,-17.93704,-79.39177,38.12844,24.07695,-11.41121,35.37997,38.97856,-19.99888,-10.8695,-21.20585,-50.13227,-13.43396,31.77082,-9.642138,-51.71157,-13.20537,-19.07392,-28.54908,-64.85107,-44.56757,2.679171,-29.90155,-40.32602,TASK4T2
3.626343,18.97772,-0.7933196,-16.67866,-8.846816,18.86053,-48.71726,2.409129,19.85013,0.02193997,-4.217018,-74.96515,-20.85417,16.14097,38.81882,-18.54898,-42.18417,-15.22512,-48.15694,13.12413,22.92571,-3.196897,-6.281594,-35.68248,-10.60304,27.5358,-13.75004,-12.28205,-21.06987,-15.69376,7.426124,-20.67097,-9.547003,-15.55454,10.42609,-4.441755,14.90644,-14.6179,-19.12154,19.60245,-30.15128,3.039895,-73.59291,34.95891,15.77388,3.385367,32.67166,15.7564,-37.39252,-22.38257,-29.62049,-38.71822,-8.16106,40.08137,-15.93247,-69.6665,-25.05325,-34.48295,-26.21239,-72.25239,-73.82993,-18.24714,-36.38873,-66.35327,TASK4T2
-15.01397,0.01901347,-22.33776,-28.71724,-14.40876,15.86424,-46.96843,-29.1422,10.56118,-12.76154,-18.88033,-76.10335,-26.2491,12.46256,29.08233,-21.30844,-47.72134,-23.39849,-60.6069,3.388225,7.491886,-10.90676,-9.987509,-40.64045,-14.72198,21.51732,-16.27446,-7.119387,-25.05078,-10.21597,18.05014,-21.1636,-8.994264,-14.94287,8.48662,-3.252107,-3.826832,-15.65999,-16.9196,-4.724872,-21.67347,-37.50211,-81.68754,60.76669,17.74821,-2.097752,39.93381,22.64453,-26.83348,-2.697023,-20.26184,-32.18544,-2.329484,41.40875,-10.78798,-67.19494,-23.57177,-24.165,-27.63672,-69.0015,-53.77647,-2.868015,-40.97074,-52.65362,TASK4T2
16.33772,25.91626,-5.055908,-7.684915,1.639199,25.07032,-40.94337,1.000854,35.56999,7.251725,11.39463,-65.8852,-11.65367,17.54766,40.67493,-12.77128,-21.97682,-15.98164,-46.78244,7.704847,21.80546,4.694698,4.928282,-24.23053,10.4426,35.84716,1.565649,18.14092,8.769545,1.226687,28.66344,-10.21649,9.519032,-0.1185766,23.12292,4.462978,19.37935,3.427876,-0.2757873,8.310971,-4.02775,-4.914573,-83.51752,47.00729,26.34537,-2.035093,45.85799,37.30758,-7.194478,8.522533,-11.01188,-20.80403,1.789965,37.14317,-11.29111,-27.67629,-8.132886,-6.302617,-22.01677,-54.32814,-24.85159,24.39743,-24.67035,-7.844237,TASK4T2
-3.222057,14.74121,-3.195977,-4.816032,4.590651,26.21585,-41.01921,-12.46153,17.495,6.952096,11.61624,-70.15426,-6.183454,17.28066,31.80307,-13.20954,-32.88848,-8.307867,-52.36478,6.78336,20.25425,0.2066292,4.680414,-21.41856,-9.499771,35.58131,-0.7247186,10.17848,18.89457,3.264915,12.53472,-21.79764,0.4475628,-5.240803,25.33097,5.015281,19.01238,-7.871559,-23.65779,17.92718,-15.74672,-7.417695,-98.45242,65.78836,21.55855,6.679747,45.47833,25.38582,-20.5894,6.524232,-17.13641,-20.81335,6.289978,58.27609,7.084073,-47.43238,-25.49074,-18.67377,-19.03268,-53.64617,-57.04125,-6.066007,-29.86755,-66.21461,TASK4T2
-26.57921,-49.70328,-48.11419,-34.8135,-32.02559,-48.04224,-61.53057,-60.79478,-12.92362,-43.97094,-14.30445,-31.98808,-49.0608,4.023199,-41.53553,-53.26884,-28.55336,-42.08205,-44.852,-46.22808,-16.94545,-25.71644,2.180124,25.21709,-26.46693,-76.00825,-28.32094,-1.085443,5.046287,-79.77616,-51.31407,-32.3457,-23.5531,-42.76348,9.606528,-27.21412,20.27144,7.943145,-24.03229,7.22151,-7.10499,-40.22118,-50.85065,-48.6692,-52.26973,-26.43921,-5.339204,-43.39326,-41.6132,-48.50145,-42.37933,-28.85324,-29.57245,-67.68764,-18.07994,-0.1276965,-80.88474,-37.33758,-20.94074,-47.25344,-18.50163,-29.00558,-5.998248,-3.322073,TASK4T0
-26.33573,-33.50034,-43.11024,-27.57889,-22.96353,-39.06998,-61.81075,-52.12401,-0.9764754,-35.4123,-12.62181,-10.61112,-35.75677,7.508297,-41.09481,-26.64391,-17.1157,-36.21111,-32.6836,-31.17852,-3.559467,-19.74946,10.37702,37.16599,-27.33633,-66.86097,-23.8655,-9.724478,19.12576,-86.67165,-36.526,-24.11777,-11.17962,-37.6771,8.083807,-21.6284,17.77609,-5.009501,-7.402817,0.7727224,-26.33668,-43.0219,-40.2111,-43.27286,-43.772,-24.52103,-1.398671,-33.99789,-30.50575,-36.14263,-33.19932,-14.32326,-32.28243,-58.49446,-28.99318,-9.76374,-81.08099,-34.228,-12.46495,-64.70395,-37.88374,-43.66206,-25.33229,-39.1689,TASK4T0
-18.56869,-29.26917,-39.36045,-29.05445,-25.15429,-33.90024,-53.38373,-46.16743,1.384993,-37.46076,-15.24428,-4.205649,-32.68696,10.84136,-32.32095,-26.58007,-19.3615,-33.51258,-30.81162,-41.12668,-14.3489,-48.89224,-12.09357,20.5466,-36.27916,-67.63273,-27.83765,-0.3057194,-11.39675,-106.9913,-53.98349,-31.5633,-18.36033,-38.97832,2.615971,-19.50955,24.05187,5.848785,-18.20737,18.74375,-5.941144,-24.86119,-57.68215,-62.69665,-47.30564,-23.65112,1.23111,-39.89815,-39.41269,-41.6267,-32.31689,-23.73021,-34.53853,-49.41909,-34.54076,-21.30479,-81.58882,-26.93275,-23.91105,-56.56799,-26.97148,-20.21012,-4.777504,6.931314,TASK4T0
-19.83214,-33.00206,-47.35108,-27.72256,-23.48782,-34.229,-47.91978,-55.41883,-0.7041458,-39.28756,-15.14636,-10.31774,-31.02383,14.63308,-40.76198,-28.67252,-21.41076,-31.12275,-26.74799,-33.00631,-9.743258,-8.375557,19.08416,19.74633,-15.63993,-62.72619,-18.73118,-0.3944941,31.27215,-72.74557,-31.96089,-24.16553,-13.12037,-34.85682,11.97206,-20.51458,7.650787,3.339041,1.944907,-15.79653,-24.89332,-55.14883,-50.77182,-31.28572,-59.3703,-35.1319,-3.520496,-54.01652,-55.5391,-65.25166,-42.85054,-34.51201,-41.63865,-74.07574,-42.67189,-33.11411,-97.68023,-40.13126,-40.03734,-69.83624,-35.21465,-41.25634,-27.32496,-26.74726,TASK4T0
-57.96778,-32.03905,-41.80042,-37.22979,-30.91245,-43.67828,-56.15837,-61.77514,-3.744759,-44.76671,-16.98905,-16.95068,-35.50243,-3.611624,-29.53367,-28.1861,-30.95812,-40.30808,-33.17422,-42.86912,-12.50571,-14.59036,4.183765,45.45156,-7.59322,-69.2196,-21.59766,3.508796,-15.63658,-57.78082,-21.69002,-22.61848,-10.4494,-34.68828,18.35773,-16.0425,23.58115,8.726569,-7.361815,-0.8362717,-12.18203,-28.23551,-30.11225,-43.87511,-40.50213,-29.85416,17.14875,-38.1331,-34.11003,-55.87261,-33.71133,-22.98741,-33.31483,-53.13257,-36.23677,-35.2953,-82.03848,-29.19406,-27.54445,-63.68134,-25.1402,-34.21611,-25.4334,-22.15633,TASK4T0
2.656194,-38.08133,-48.51023,-32.21375,-24.54051,-27.70489,-42.86744,-49.57914,-10.30741,-42.33081,-19.85639,-4.449974,-25.27711,0.3585471,-30.60809,-9.145612,-21.12182,-35.98789,-31.55331,-35.82157,-6.850624,-19.45851,16.02724,55.03513,-15.72291,-50.95144,-10.76507,2.435002,47.64903,-68.1412,-26.42457,-15.03387,-10.91156,-28.92013,20.35902,-15.67426,11.61123,2.538065,5.796475,0.8902509,-8.913643,-37.11913,-43.79723,-38.5378,-52.74823,-26.49952,-0.6709419,-41.91753,-36.62893,-51.53093,-29.86431,-19.66752,-32.51271,-42.31148,-33.01558,-41.6124,-83.53022,-28.63673,-21.59872,-53.66501,-26.54679,-23.73623,-14.83574,-4.928682,TASK4T0
-26.41058,-24.46124,-47.07156,-27.12039,-19.38476,-28.64946,-36.81001,-52.44691,7.356107,-32.70107,-14.59492,5.879732,-25.16279,13.03716,-14.38995,6.680312,-17.79317,-21.62496,-20.6933,-21.65247,4.038752,-11.63057,17.16577,35.03994,-20.35605,-70.93705,-13.15796,10.41264,25.57788,-80.33216,-43.06735,-28.66215,-14.64763,-26.73274,16.83303,-9.965588,15.75825,-4.39734,-5.359892,4.618443,-15.3953,-29.28752,-35.0839,-45.68135,-55.58777,-22.24292,12.60396,-45.82646,-45.77372,-56.56052,-26.98881,-9.397034,-28.80329,-40.06418,-32.788,-41.59015,-86.18458,-21.71703,-25.48115,-46.25763,-30.52657,-21.62639,-9.524601,-4.265897,TASK4T0
-14.70664,-28.09833,-42.67589,-25.18101,-13.72238,-17.7309,-24.54087,-44.60552,-1.713686,-35.38248,-5.395198,15.40581,-14.33098,13.97451,-1.499221,7.794073,-9.405422,-18.76343,-10.81276,-14.7278,1.638567,-11.78911,13.24357,49.35806,-21.15354,-60.1729,-8.884181,14.29048,22.77847,-66.41414,-3.674223,-5.758159,0.143778,-20.20775,31.94657,2.056585,26.60066,21.14337,14.4976,-7.618323,-2.535361,-22.98335,-25.08037,-18.67906,-31.64597,-9.771365,37.9325,-26.67416,-24.56318,-46.42017,-10.27385,-3.978687,-15.05624,-22.66189,-14.407,-30.56207,-61.81016,-2.112157,-13.40786,-36.05466,-6.82162,-4.617187,-3.558793,6.444785,TASK4T0
0.5625701,-4.945793,-31.27913,-19.77595,-11.94957,-14.13654,-28.23366,-38.33806,7.437545,-27.09375,1.125284,15.50838,-6.177858,8.417022,4.789976,13.83479,-4.505364,-19.72851,-13.31797,-20.29651,4.529424,-8.348366,23.2585,52.35045,-12.08841,-48.79941,-2.415419,17.0292,19.19284,-56.20319,-20.30259,-8.917784,-5.188409,-19.84426,33.12794,-7.88728,13.50398,6.968401,21.43596,-10.23287,-8.857338,-31.23681,-26.09771,-26.02224,-40.14662,-24.0962,16.75774,-38.13351,-37.64396,-55.79172,-22.87648,-16.66455,-25.65862,-34.66787,-40.94528,-52.14938,-73.79803,-18.60328,-31.23202,-65.13089,-21.82701,-17.4613,-20.1082,-7.383536,TASK4T0
-37.14204,-28.02952,-50.82719,-25.73148,-13.22006,-12.09989,-20.39415,-49.9304,-1.369821,-31.41621,2.39542,12.23508,-7.476655,13.51551,-0.09047085,17.51231,-11.19061,-17.45389,-16.65471,-24.17491,15.33209,-2.253312,18.06742,62.74445,-1.577878,-55.74417,-1.457749,21.76547,44.07355,-54.27439,-19.80754,-8.634407,-1.720267,-18.06194,37.35192,1.155048,17.49524,9.153908,7.610199,4.836146,-11.25029,-14.20467,-16.54159,-28.63435,-40.67585,-9.582392,31.7246,-33.5991,-30.92695,-51.80801,-11.48726,0.8563531,-13.94884,-18.83817,-22.76727,-49.73237,-57.94613,-8.894807,-21.79925,-39.4938,-10.95422,-7.867715,-4.020667,6.817063,TASK4T0
-18.97092,-22.82133,-39.43047,-24.18382,-10.52131,-18.97664,-17.8472,-57.23537,-3.661001,-32.05568,2.457863,15.35007,-14.57893,4.912464,10.49024,27.2921,-6.988955,-13.75311,-22.34221,-21.07017,7.137772,-5.38664,25.90121,62.0218,-27.53178,-60.44827,-2.572064,13.77441,38.78366,-78.58701,-24.02769,-11.81149,-10.29768,-15.67086,37.37161,-4.336002,17.87802,8.581902,1.443294,-0.1524344,-22.3123,-18.42615,-10.45733,-30.36799,-35.77604,-8.881186,37.23584,-38.04191,-28.4757,-45.21964,-7.358274,5.159499,-12.21481,-11.38002,-19.45958,-49.6463,-52.31669,-0.6796852,-17.25819,-35.72433,1.697036,6.893917,-2.615149,11.82167,TASK4T0
5.509232,-3.269031,-23.96544,-4.674181,4.10608,5.898141,-11.06584,-26.31294,14.08965,-9.402439,20.1771,37.75267,0.1650781,22.07488,33.14186,58.3847,20.21047,3.698802,-2.8309,8.764397,20.61638,-7.199855,28.44439,71.43415,-7.740495,-56.26271,8.219628,27.45724,27.26695,-72.22041,-20.99801,-1.0524,0.4035674,-12.33531,38.09161,6.620939,25.73653,12.44806,9.854754,-7.369551,10.68635,-10.30117,-7.638732,-26.39349,-29.54605,-6.624266,32.44984,-29.65599,-28.59577,-41.96888,-6.506919,2.6434,-12.63347,1.079022,-11.76364,-36.57946,-54.53101,-5.65109,-17.75014,-36.52326,-17.96641,-3.88076,-9.745571,1.001376,TASK4T0
-14.10293,-20.56646,-45.47901,-22.05025,-7.173481,-7.26237,-20.63298,-40.58681,-1.97598,-24.05934,9.771532,28.88891,-5.439297,18.09617,19.70279,36.40889,4.36993,-2.967815,-9.150808,-7.651536,21.06161,-12.30564,20.09575,49.72754,-32.69163,-52.90294,1.826331,25.49433,29.49633,-73.13216,-19.67628,-3.071229,1.315964,-6.242735,45.59981,11.1843,26.49053,17.25491,9.437139,8.910999,-10.10689,7.332291,8.74558,-8.827531,-15.54149,15.05552,54.69328,-13.92195,-5.051715,-18.98143,15.29179,38.42885,16.27041,16.15648,2.543776,-7.593426,-16.54239,19.85341,2.160947,-17.31275,21.99173,25.34657,12.58841,32.51387,TASK4T0
-12.39394,-5.489792,-32.24231,-4.586758,9.38784,5.350092,-3.082896,-40.77683,1.008213,-15.40107,31.68295,35.55291,0.004921109,20.81123,25.85282,39.47161,8.665276,-2.541607,-20.00723,-16.59043,5.743134,-2.17664,23.03231,64.81716,-32.39779,-74.49867,-1.047222,26.78518,36.76119,-82.24796,-45.41331,-18.30923,-13.80277,-25.61744,33.2449,-3.853071,12.7434,15.1657,-13.72093,-13.60628,-31.73803,-19.55279,-10.05965,-23.6155,-48.53325,-16.34601,20.19705,-58.08057,-53.92297,-62.31532,-25.66048,-15.33199,-25.22336,-32.7348,-38.96407,-80.47584,-64.77565,-27.13313,-51.70622,-75.03047,-35.39424,-29.62847,-42.22728,-35.97718,TASK4T0
-48.98096,-28.46847,-46.67839,-26.47547,-11.76206,-8.242433,-31.30816,-65.66447,-13.70713,-30.69951,11.18971,11.44743,-18.3714,2.328921,1.910388,29.09201,-3.375839,-16.01199,-34.24602,-19.6498,7.386987,-26.06666,9.188169,59.50391,-31.70599,-73.85069,-10.45402,8.071272,12.33611,-98.18616,-53.54014,-23.97555,-19.81582,-27.03592,23.33821,-12.60184,12.54375,0.6123949,-20.20882,-2.997919,-23.74783,-10.76916,-6.360306,-51.73438,-38.49018,-4.373611,30.54269,-53.16102,-35.62458,-34.61156,-6.412811,1.482731,-7.605474,10.81413,-8.245015,-43.03488,-34.77153,-2.696489,-19.86654,-32.87078,1.356158,9.377707,-5.054505,12.71558,TASK4T0
-14.97949,-19.83495,-37.84372,-11.86504,-1.24985,-6.509192,-23.28255,-40.17557,-2.819824,-12.01376,26.02447,28.67281,-15.40195,4.190223,28.16794,63.42009,19.21694,9.090922,-17.27538,-2.1252,20.91852,-8.914232,28.43196,62.44059,-18.98033,-54.85989,8.759198,26.39314,22.81467,-86.12418,-36.98877,1.683489,1.553738,-6.93546,41.7743,5.843448,30.11861,17.73674,-12.95023,-2.962203,-4.520557,7.458428,15.05555,-13.63694,-15.62741,8.745991,56.01217,-23.62417,-11.95107,-11.73611,12.40172,32.77637,10.14284,22.86573,-1.535961,-12.9528,-17.93693,8.668904,-10.10338,-29.10183,15.85505,17.93887,-2.501436,7.920454,TASK4T0
-13.84998,-11.71863,-34.7967,-7.512413,3.107098,2.31424,-26.97771,-30.31958,8.503137,-6.441569,21.92078,35.67106,-17.79576,16.09107,19.20865,53.7489,16.84049,2.165082,-22.61345,0.8079506,8.615846,-16.45684,17.39761,56.47318,-52.37914,-79.79012,-1.708603,20.02062,10.27552,-109.5111,-50.70315,-13.81014,-9.191828,-15.97894,23.86596,8.926575,21.54774,11.50051,-39.26722,-1.808257,-28.09648,6.715152,19.9081,-35.99454,-40.25621,-3.865906,21.35099,-58.22712,-42.29048,-34.98851,-13.72148,3.917519,-9.155761,-6.475628,-8.624104,-45.32874,-44.81977,-22.38678,-35.94349,-48.4431,-37.29697,-25.61933,-41.80129,-32.77612,TASK4T0
-32.67093,-24.53386,-39.36426,-14.37345,3.862786,-0.4030057,-28.1878,-56.38218,-21.94183,-23.41401,22.37799,28.55232,-19.56146,7.231074,-0.8585141,29.76029,1.496584,-9.826821,-37.02852,-11.18273,-2.36843,-22.75271,17.8914,50.65856,-47.96216,-87.72748,-8.513803,16.97278,20.5302,-108.1627,-74.86646,-33.82983,-25.25805,-30.01425,22.1417,-4.557169,18.60475,10.9436,-42.7571,-13.35472,-29.43558,-12.57249,-2.279714,-43.63498,-43.27237,-2.117222,27.33256,-53.37223,-37.36382,-23.84236,-7.903527,11.7474,-2.518331,-0.6200762,-6.718457,-30.66618,-28.84519,-7.821275,-25.91354,-33.52766,-0.1049035,1.867602,-14.71997,-1.494835,TASK4T0
-33.21171,-28.13239,-47.05014,-15.26755,-3.213243,-5.031291,-44.18123,-55.1244,-17.55723,-18.50904,23.70336,15.68452,-28.33357,-2.891794,0.2589751,30.01662,4.227418,-9.082227,-35.96273,-13.84631,2.422294,-23.7921,3.541585,44.3687,-45.1394,-87.95067,-13.70003,6.635589,-7.336074,-106.1502,-81.03491,-26.4118,-22.34607,-32.15442,12.92343,-13.77851,4.943036,-2.89646,-47.39554,-14.66198,-33.40587,-7.98596,-15.91346,-30.72956,-55.78695,-14.8659,15.61758,-73.27344,-57.73982,-36.32868,-21.15576,-10.38743,-15.7024,-9.409425,-25.87711,-55.731,-49.79052,-27.57698,-44.9651,-62.61285,-30.56253,-27.41692,-43.1576,-45.14396,TASK4T0
-36.05889,-34.50344,-58.13094,-23.80047,-11.57535,-12.5106,-49.54643,-51.99074,-16.33161,-22.22873,13.6255,10.98164,-42.18198,-18.18943,-5.408033,36.10775,-5.300069,-12.82967,-42.46349,-14.73257,-2.112476,-31.69027,9.271769,45.95813,-47.97459,-83.04279,-10.71829,11.80279,-4.667439,-94.59306,-65.69362,-21.13688,-14.41688,-24.7099,12.89423,-6.038993,16.85275,10.29478,-50.84568,-13.94065,-33.8336,-7.478833,16.73568,-53.49251,-44.66336,-8.810497,20.351,-65.29346,-43.60939,-17.1046,-9.72507,5.236609,-1.270196,9.664362,-2.760672,-29.44717,-29.61362,-12.80536,-30.93291,-36.72981,-4.735031,-2.104195,-21.71137,-9.585815,TASK4T0
-58.26805,-20.32794,-39.71973,-12.4946,-1.965431,-2.764221,-45.44983,-42.73205,0.01164143,-4.954639,23.75852,26.83946,-28.83081,-7.37022,4.510993,45.87376,20.99225,0.5041366,-30.84831,8.861597,5.888893,-14.38648,16.27467,44.37603,-39.28312,-85.15203,-2.192956,6.932594,-0.04727696,-145.1553,-80.00461,-11.08472,-3.188586,-13.71462,18.98718,6.36817,18.04776,3.711691,-49.42118,-10.20459,-15.61525,-2.154824,9.753365,-47.67557,-32.1627,3.646911,46.27837,-41.28151,-24.31642,9.176565,4.718425,11.76577,5.83188,5.911135,8.452829,-13.34163,-13.34469,-4.856731,-22.25627,-22.14793,-4.839167,-5.159445,-14.91725,-20.90759,TASK4T0
-48.41314,-24.8546,-32.53913,9.829068,-6.020854,-1.675703,-28.29589,-41.1453,-25.4631,-3.856469,48.77501,-4.810959,-41.05731,-3.865033,-108.8392,-26.02125,10.95797,-5.3483,33.38287,10.15221,2.238063,-45.67473,-37.98643,-24.9686,-25.05485,-46.16596,-16.60804,-8.5769,-37.92612,-78.84653,13.26001,-25.29364,1.754006,-1.090528,-15.15823,11.92192,-65.29272,-22.27116,-15.81187,-10.17056,-56.75867,-68.54721,-86.92937,-10.51981,-45.9868,-1.805008,-11.95826,-14.59486,-3.148821,16.68989,-8.943839,1.674257,24.07713,-11.15246,-2.580009,-45.36753,-2.582983,-10.16263,-17.63226,-1.021111,2.956448,-26.73474,-7.625797,-44.19494,TASK4T1
