segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,labels
-2.93002,-0.4221276,0.7957233,0.8225499,-5.396713,-1.035424,-1.950651,-6.97966,-2.27729,-0.303078,-6.303204,1.235892,-1.678269,-1.106696,boundary
-1.526089,0.2596348,1.118867,1.561551,-3.00191,-2.834193,0.05560427,-4.340991,-3.017461,-1.643585,-6.017876,1.69807,-0.4586557,0.1115259,boundary
-0.7233909,-0.1834067,0.306368,0.01374111,-5.234133,-3.567486,0.8770775,-1.564757,-5.176389,-4.327264,-9.188062,-0.5034382,-2.642424,-0.9497812,boundary
-0.9459593,0.8269311,1.104307,1.058503,-3.701371,-1.448015,-0.08859387,-7.625384,-1.107754,-0.4571196,-5.265175,0.9092627,-1.053096,0.6814821,boundary
1.296263,-0.232999,-0.3109733,1.890549,-2.235072,2.727579,1.612628,2.140136,0.886149,3.370787,-3.231582,0.04003792,1.913405,0.1559557,boundary
-0.005945932,4.318594,5.460713,5.699679,7.893189,1.991729,-1.663795,-3.56128,7.917666,8.085663,8.979307,6.62854,7.249534,6.55997,S  6
7.551155,2.403239,1.546624,4.185935,5.583952,13.68374,0.6611574,7.323517,7.682099,8.755859,9.998193,4.168534,9.826435,5.126959,S  6
3.112105,2.995945,1.94769,2.898007,4.824012,11.64171,-1.806878,-5.240733,6.633207,7.299795,9.477206,4.773344,8.394176,5.637305,S  6
-1.381824,5.28269,3.063864,3.779668,5.040321,-1.072441,0.3514107,1.51381,5.341398,6.106965,8.941074,3.991533,5.013352,5.721292,S  6
8.865877,2.858185,0.5196647,4.541396,3.457855,14.08465,1.500762,8.937212,4.084074,4.84802,5.693528,1.061782,8.622705,3.326997,S  6
7.263042,3.04526,1.106681,4.05438,1.610475,14.09823,0.3440115,-2.018,5.082338,5.13589,5.686271,2.267868,7.841056,3.084551,S  6
-3.299656,3.80259,0.4117348,-1.535038,0.5468428,-7.018383,0.3736876,2.079093,2.01343,2.35688,5.5002,-0.07667161,-0.683724,1.052852,S  6
4.821787,2.50221,0.7985396,2.492362,-1.486055,8.098488,1.225281,4.175093,0.8843724,2.005393,1.702922,-0.496485,2.888164,1.725669,S  6
5.222902,3.336607,0.7146828,3.451051,-1.899139,6.249813,2.220088,1.689362,0.6006151,2.242111,1.388608,-0.9689857,2.986818,0.5808259,S  6
1.248891,2.808546,1.056606,-1.301584,-1.167306,-3.152019,1.46916,0.5727798,-0.1924638,-2.623268,-1.786133,-0.4260912,-2.763676,-1.920011,S  6
-2.143335,0.8362065,0.2948952,-1.453882,-4.104588,-2.689477,1.027258,0.9801305,-0.7165478,0.3420349,-1.146526,-1.097844,-3.508421,-1.179537,S  6
-0.0862547,1.406008,0.4004356,0.266259,-1.983865,-5.192768,1.908802,0.2220177,-0.8579758,0.5182676,-0.4399129,-0.5783713,-2.029277,-0.3101162,S  6
5.856761,1.605265,0.03305126,0.767696,-2.236508,6.306871,3.27555,0.0980221,-2.462848,-4.640763,-5.909113,-0.1542756,-0.06329021,-2.626119,S  6
-3.925551,-0.2720565,-1.221965,-2.195135,-2.06494,-6.434038,1.942447,6.062107,-0.9232232,-0.6451365,-3.219327,-0.4885951,-4.606215,-2.812738,S  6
0.8455958,-0.6198722,-0.1219415,-0.1475129,1.545022,-3.166773,2.43152,-2.196365,-0.06458265,-1.392741,-1.886556,1.804851,-1.119536,-0.6605375,S  6
0.01159119,-2.411926,-5.298121,-3.370072,-4.600035,-0.9334742,2.099121,1.91364,-4.970338,-5.039135,-5.937881,-3.254674,-1.34267,-6.076838,S  6
4.673693,-0.7849929,-3.534487,0.9132563,-0.4633729,7.654948,4.12061,9.168849,-1.314836,-1.3846,-3.653062,0.4211656,1.122235,-1.68257,S  6
0.02412706,-1.434722,-2.419749,-0.3576763,1.18187,-1.085267,1.830996,0.1556142,-1.867343,-3.120083,-3.818394,0.09295778,0.07891179,-2.639534,S  6
-3.731789,-5.44577,-8.724229,-6.531682,-4.370392,-8.929734,1.325416,6.548103,-6.945537,-7.791701,-7.435855,-5.676922,-5.019855,-9.447604,S  6
8.31891,-3.434359,-6.790177,0.04540671,-5.077032,13.29917,2.83577,1.977222,-6.388887,-5.386906,-5.540864,-3.613293,2.120371,-4.205821,S  6
-4.69488,-1.849994,-4.507455,-3.266108,-4.261981,-7.719361,-0.09968356,1.089891,-3.855183,-4.399087,-4.898253,-3.014508,-3.67594,-4.298554,S  6
2.596462,-0.9674286,-1.422538,1.168941,-2.287868,1.388522,0.9289736,6.816876,-0.2178672,-1.156215,-0.3731577,-0.9012873,5.984688,1.179666,boundary
-0.6235911,-1.394577,1.179758,-0.579254,6.36755,0.2066907,0.1566304,-0.2308023,-0.5856411,-2.20125,-2.056148,0.9485635,3.221743,-0.9997311,boundary
-0.5821699,-0.7397473,0.6735002,3.390632,-1.919879,8.421929,-0.8106437,1.744258,2.633234,2.309316,2.88174,-0.04648093,8.383714,1.08605,boundary
4.745564,-1.485776,-3.298831,-1.237725,-7.830398,-1.682838,1.594126,-2.459252,-2.783067,-3.46847,-3.972739,-3.722138,0.3413439,-2.987546,boundary
-4.255911,-0.285526,2.508239,-0.1517903,8.292362,0.182122,-1.651606,6.73866,0.1347042,-0.06928875,-1.366902,2.866801,4.118795,0.9542787,boundary
-0.5701296,0.05758196,2.07025,1.090521,-2.458232,1.457296,-1.042382,0.5474281,-3.17891,-2.603735,-3.895302,-1.708356,1.445688,-2.580219,boundary
-2.657482,-1.047412,-0.1291561,-1.943494,0.7077501,-7.313445,-0.7023574,-4.735652,-3.028573,-4.878742,-3.512218,-2.076385,-4.39085,-4.211437,boundary
-3.751832,0.4027978,1.438283,0.7802463,-4.196687,-0.2109642,-2.201328,4.317643,-1.843234,0.2772401,-2.215762,-1.59975,2.295577,-0.04371979,boundary
-2.179787,0.9333997,3.107395,1.463096,5.682262,-6.538106,-0.6847392,2.248423,-2.500292,-1.411233,-3.170046,0.766433,-2.050934,-1.470838,boundary
-6.98228,0.706593,1.789333,0.4184083,2.457825,-5.173826,-2.649742,0.8498663,-0.7595956,-1.57979,0.4973641,-0.816912,-1.396938,-1.415931,boundary
0.9906427,-0.9462098,0.1489165,0.3728023,12.62951,-2.150856,0.2586909,7.274508,1.222617,-0.8802918,-1.349564,1.067669,-1.683814,0.9906827,boundary
0.04444483,-0.2539026,0.8310764,0.3937542,1.265889,-1.143993,0.5873876,0.5969198,2.159259,1.115279,-0.07305317,-2.210709,-1.809886,0.2640752,boundary
-0.8562047,0.254036,1.877925,-0.4582864,3.762783,-3.397446,-0.4135301,-1.669777,-1.020861,-2.036803,-1.701947,-1.468355,-3.382451,-0.1419447,boundary
-1.38236,-0.2795687,2.894536,-1.74132,9.664379,-3.991162,-0.8147184,3.96841,-6.16697,-4.843338,-5.972063,-0.5629415,-5.371652,-0.5773108,boundary
0.4605148,-0.1502669,2.043207,-0.5166405,-7.301485,-1.91842,0.1186706,-0.4818412,-2.524313,-1.569581,-2.698552,-3.856925,-3.812128,-0.7323447,boundary
-3.662086,1.052947,5.187873,-2.796364,5.992853,-5.726538,-1.683691,-3.588283,-3.545559,-4.369587,-3.572173,0.7001899,-6.349157,-0.281139,boundary
1.072442,0.8694745,4.073228,0.9228255,4.788839,0.3133123,-0.1452174,-0.09556196,-1.302228,0.7701322,0.7985697,1.751443,-1.465108,2.669098,boundary
-1.052614,0.2244328,2.55552,-1.798768,-8.045204,-1.674988,-1.158624,-1.368372,-2.409261,-0.9517707,-2.049504,-1.027761,-1.530254,1.011521,boundary
-0.04788616,1.774243,5.64516,0.3334737,8.564358,0.1639504,-0.701957,1.31664,3.413816,3.026563,3.540418,6.208297,-0.52739,4.085527,boundary
4.185767,2.043056,4.454425,4.198052,11.5938,6.244328,0.466752,1.473432,9.917806,9.827374,11.13378,8.431174,6.154278,7.454046,boundary
1.031419,0.5786944,0.5586393,0.9811534,-5.129082,5.175874,-0.1678105,0.09191562,6.831229,9.478665,6.962808,3.01581,6.999931,4.885252,boundary
-3.708477,-0.5198958,2.640434,3.234039,-7.756415,-7.299846,-1.64622,-2.814669,-16.12574,-13.19846,-14.28188,-0.6654385,-7.506207,-0.6895909,S  8
0.4032165,0.6822673,2.55908,5.048328,-0.7692116,-8.599688,0.7312116,1.291543,-6.57846,-5.373974,-4.622645,3.785394,-3.353884,2.761717,S  8
-5.217544,1.730053,5.887493,4.362275,0.4574669,-9.749001,-0.92239,-6.744077,-7.143397,-7.738667,-6.040755,4.89107,-4.745077,3.729791,S  8
3.463313,-0.8586228,2.715245,3.471126,-1.828663,1.244,-0.689901,-8.653575,-3.963438,-5.447669,-4.538922,3.029523,-0.9042568,2.005617,S  8
-3.878696,-0.2624774,1.352675,1.792147,7.218475,-4.683886,-1.480409,6.001042,10.03911,6.232312,10.29232,9.550176,2.553529,4.400664,S  8
-0.16846,2.198905,5.179985,4.339168,9.469555,8.76965,-1.089879,6.96003,14.40316,10.90088,13.77856,11.01269,8.769011,6.688496,S  8
7.283961,-0.9153664,1.192377,3.441495,6.530978,10.11663,1.28764,-4.768957,11.5539,7.920371,10.18489,6.623763,8.08801,4.318617,S  8
-5.989012,-2.533545,-2.473933,-2.532413,4.405313,-0.2547983,-2.690962,5.753492,10.71415,7.073029,8.99498,3.829976,2.463615,0.231965,S  8
2.184005,0.2753722,0.02037381,0.6679353,6.434312,16.93543,-0.9363285,9.227161,12.90825,10.86413,11.6878,5.166392,11.28458,2.861299,S  8
3.273291,-0.4023687,-0.534043,0.9228773,2.934233,2.655691,1.669474,1.239866,6.854257,5.383898,7.326663,2.025432,3.43901,1.582779,S  8
-2.933518,-2.276565,-2.800471,-0.03122574,-2.973991,0.8326214,-1.532816,1.94934,-2.023632,-1.702369,-3.561678,-3.619529,-1.35396,-2.078121,S  8
-2.602767,-1.110439,-2.215834,-1.965247,-4.385906,-1.265406,-0.9920204,-0.4291947,-6.250809,-6.593123,-7.451818,-5.955062,-2.769823,-3.088302,S  8
1.215183,0.08786627,-1.428084,1.259847,-5.430255,0.6190848,1.004333,3.667598,-6.852348,-3.841839,-4.929881,-4.55409,-1.732478,-0.0266001,S  8
-0.8059529,0.5534303,0.1725466,3.358506,-6.427509,-7.040004,-0.3140233,-2.45973,-11.64048,-9.391161,-10.67295,-5.48774,-6.43843,-1.161316,S  8
-4.462903,0.09047704,0.6490879,0.7694758,-6.206921,-13.35438,-0.8567443,-3.086124,-11.56391,-10.9652,-12.79595,-6.404483,-9.928513,-1.822419,S  8
4.606232,0.791905,-0.6136507,4.3467,-4.571134,4.26245,1.517161,-1.142004,-8.367735,-4.337203,-6.637969,-4.31143,-0.3417577,1.393705,S  8
-3.448853,2.341067,3.290024,2.797468,1.334885,-8.074244,-1.309332,2.461845,-4.541675,-2.789979,-2.938916,-0.2183885,-3.680474,2.35806,S  8
0.856219,1.837278,1.724193,3.306025,0.0576958,-1.548337,-0.07386896,2.486178,0.6479201,2.764462,0.4227324,-0.04424011,-1.670684,3.197843,S  8
6.163657,1.714586,1.268398,2.831263,5.340824,2.787229,1.845053,-5.27591,2.025228,3.841013,2.711961,1.26663,2.261671,1.934347,S  8
-5.418785,1.680449,3.947922,0.213569,12.26138,2.191999,-2.392967,9.004869,8.622429,10.01429,8.539616,5.164495,3.707589,4.508184,S  8
3.00223,2.112143,-0.0005740689,-0.07170963,5.365909,8.003043,0.9683939,6.91588,7.843684,11.25214,8.903008,1.604944,4.662372,3.144,S  8
1.425937,-2.213165,-4.338795,-0.8492089,3.413329,-1.55204,1.046948,-4.453555,-3.678382,-0.2829593,-5.020307,0.5291092,-2.498992,-2.850517,S  9
-0.3191169,-0.6623098,-2.055005,-0.568605,-5.62441,-2.196808,0.8172628,5.44901,1.139091,4.119904,1.453916,0.6626674,0.2539865,0.9052578,S  9
2.980585,0.3684884,-0.8923026,1.855766,-7.435113,4.720857,2.0573,9.747485,-1.690804,0.1300097,-2.248598,-1.042204,0.4798882,1.633182,S  9
-1.771904,-0.2373212,2.23658,-0.1856698,17.8802,1.03615,-0.3298116,-1.029149,1.106534,-0.1957083,-3.803222,7.122206,-3.125628,1.385732,S  9
-1.774192,-0.7907357,-0.6993545,-3.000481,-0.2063638,-5.694138,0.5932735,5.054202,2.267546,1.701606,-0.9762592,2.293087,-2.044027,1.118296,S  9
5.645924,-1.513393,-0.687544,1.202011,-7.217335,6.487408,2.217523,4.241928,-0.9828564,1.239451,-2.064193,-2.079838,1.886191,1.265929,S  9
-4.084124,0.6230841,4.833015,-1.498241,14.36997,-1.827399,-1.763433,2.019139,2.732813,0.7808796,-2.161371,7.646357,-1.297641,2.081197,S  9
-0.714107,-0.1284283,1.932865,-1.789281,1.270768,1.946336,0.5083405,5.313801,5.547432,3.869907,1.677261,3.987748,2.229705,3.251221,S  9
5.425318,-1.722653,0.6678004,0.0550027,7.584769,2.450227,1.156591,-2.361049,2.19524,4.251804,1.310494,2.890409,3.543314,2.276689,S  9
-2.778754,-0.1781359,2.116903,-2.006058,-3.014095,-0.7913293,-1.076121,5.07919,-0.01147672,2.380841,-0.3500181,2.301296,2.272633,1.577924,S  9
-1.41178,-0.7023128,3.207663,-1.31627,-3.439664,0.911211,-0.954485,1.773159,0.4824787,2.01294,0.6711408,1.804346,2.259293,1.274358,S  9
3.548341,0.1303506,2.225966,-0.1671613,12.16429,0.2040029,0.0632569,-3.200386,1.261306,3.340484,1.62788,4.403816,1.906217,2.827964,S  9
-0.9641266,-0.2284591,0.2282195,-1.287794,-9.540537,1.774347,0.4588726,5.691745,-3.68617,0.5740946,-0.2771424,-1.151067,1.426055,2.13619,S  9
-1.206707,-0.9647746,2.234671,-0.5568253,-6.541537,-5.466568,-1.00337,-0.7616303,-6.331065,-1.181585,-1.942501,-1.3579,-1.825329,-2.117069,S  9
2.146147,0.971869,3.029213,1.6058,3.350304,5.63201,-0.3533573,3.102429,-1.467447,0.987193,0.2480934,2.341925,1.432024,2.051565,S  9
0.1259294,-0.02790759,-1.27117,-1.300877,-6.743004,-0.6649024,0.9623745,-0.371629,-6.206789,-4.016696,-3.173975,-3.065951,-3.463386,-0.2713563,S  9
0.4062458,0.5223493,1.82212,1.609612,-1.511874,-0.1527623,0.5687537,4.211699,-3.859009,0.540835,0.02019682,-0.3447124,-1.322854,-1.151893,S  9
1.982738,0.9795637,3.731523,3.776901,2.754932,9.955921,0.07057434,4.690904,-1.049539,0.9562809,0.7250368,3.304791,3.246193,1.250305,S  9
4.558821,-0.8983095,-4.231538,0.8175779,-10.79492,2.344882,2.634833,-1.401265,-1.994615,-0.4822154,-1.105318,-4.762742,-0.8267178,-2.971798,S  9
-1.335611,0.9725773,1.707027,0.603635,7.616015,5.649705,-0.5905605,2.634361,0.9808877,1.425245,1.248079,3.004235,1.622163,-0.1736219,S  9
0.9420754,1.46344,3.04708,3.652997,9.069877,7.29875,1.052945,1.361815,1.43748,3.574675,2.748861,4.510863,4.402275,0.3594117,S  9
-4.384722,-1.647062,0.0882102,-6.827168,8.059596,-3.896563,-3.643154,-2.144915,-2.312712,-4.017217,-3.977433,-1.054244,-5.835511,-4.723702,boundary
-2.053982,-2.372064,-2.847434,-5.782823,2.603048,-1.865954,-1.508263,0.003924189,-1.157376,0.1858327,-1.398494,-2.85119,-4.190404,-4.629459,boundary
-3.104249,-2.972304,-1.354436,-6.559862,0.4696856,-4.340522,-2.146294,-1.390348,-1.313872,-1.5804,-1.608386,-4.028477,-6.603528,-6.479122,boundary
-4.253403,-1.996861,-2.861476,-5.544585,-14.3821,-6.16966,-1.410496,-1.760832,-7.577797,-6.370684,-5.70677,-9.495951,-8.288965,-6.288559,boundary
-2.708091,-1.935218,-3.899696,-5.189076,6.364475,-6.824898,-2.198115,-3.383567,-6.264951,-5.293132,-6.097366,-4.703701,-8.724703,-6.95165,boundary
-0.5000657,-2.258448,-0.2307371,-3.056081,8.937092,-4.375127,-0.5732809,0.4155132,-7.637289,-7.884542,-7.191325,-1.559063,-6.500266,-5.768996,boundary
1.238938,-1.417309,-4.881786,-1.197997,-24.49227,-2.279617,1.797912,-0.279122,-6.942303,-4.6711,-3.929127,-10.49016,-3.298158,-4.30901,boundary
1.839272,-0.85564,-4.410881,0.1898347,1.870915,-2.657599,0.6294819,-2.760922,-5.347604,-5.25073,-4.116484,-3.232468,-3.769701,-4.044397,boundary
5.856575,0.3612856,-2.844264,3.808236,2.752056,4.013197,2.883893,3.206272,-2.604166,-2.481848,-1.74275,0.3324634,3.600566,-0.8355023,boundary
6.361976,0.001522217,-3.652011,2.913164,-10.146,4.043107,3.460584,-0.01209382,-0.7250105,-0.4945194,1.138406,-1.820504,4.551158,-0.0229716,boundary
-9.677962,-0.2494047,0.2070361,-5.785183,-12.11383,-23.02984,-3.00417,-8.2452,-11.19887,-14.8414,-9.704187,-4.633871,-20.04622,-4.754311,boundary
-9.505215,-1.377871,-0.3332483,-7.747676,-5.680316,-21.20662,-2.662481,-5.417755,-10.58655,-12.94426,-10.08214,-3.728985,-19.05579,-6.033875,boundary
-6.495742,-0.413448,2.716014,-4.600299,0.3347231,-10.11899,-3.791925,-4.550471,-2.040649,-4.976777,-1.090968,1.248999,-9.787553,-2.601557,boundary
1.923105,1.806155,4.650479,1.75072,14.93925,1.406427,-0.1979299,3.472973,5.381223,4.277872,5.544403,7.959096,0.2988119,3.642732,boundary
2.762681,-0.4041214,-0.4279847,1.736863,-10.13519,5.914376,-0.0117916,6.260002,3.854438,4.542141,5.325233,0.4119413,4.923872,1.763887,boundary
3.99068,-0.3058929,0.4062662,1.946231,-0.1339707,14.74586,0.1423978,5.73477,10.10138,11.44522,11.08044,4.757215,9.830945,3.205778,boundary
10.511,1.746666,2.72729,7.130384,27.16669,20.75173,1.831115,9.968833,15.22842,15.49555,14.06663,12.68908,16.24551,6.894856,boundary
10.26714,0.6388892,-1.604446,8.785125,-3.859941,23.68052,2.044055,9.373398,12.78088,14.8516,13.79893,3.63965,20.61388,5.988009,boundary
9.89391,-1.251092,-5.758966,5.386537,-16.14285,22.16787,3.407066,10.51786,9.460162,13.18689,10.89817,-2.458695,16.96653,2.632623,boundary
7.065451,0.6613295,-2.068278,4.731529,16.85426,17.46677,1.53818,6.73288,8.648849,7.550848,6.48022,6.182706,13.21066,2.409072,boundary
6.503664,0.334241,-3.997477,6.223487,0.9058323,15.08304,2.316953,3.34077,8.44548,10.63017,8.054692,1.002041,13.33897,2.387414,boundary
5.801974,-0.7426829,3.100555,4.865325,14.64099,14.13935,0.506979,0.2360629,6.75808,8.142436,6.536425,8.667524,9.786161,6.430867,boundary
9.410666,-0.5372421,-2.579911,7.381705,-14.86786,17.76757,1.501432,3.638754,3.877455,8.749132,6.070934,-1.941136,13.58681,4.589636,boundary
12.4481,0.406737,2.609105,9.444806,14.61658,19.78736,3.815295,7.229877,9.016282,11.01936,9.112994,7.96934,17.22824,7.605665,boundary
7.595764,-0.6586144,-1.018622,6.384196,1.696657,17.50927,2.75837,2.518497,4.913126,7.538973,4.472888,2.03638,14.07207,5.339916,boundary
6.935904,-1.278077,-5.916435,5.443988,-18.76352,12.09494,2.920118,0.2062871,0.01915397,2.650431,0.3734727,-6.758937,7.897073,1.16722,boundary
3.976332,-0.3530282,0.3510655,2.869009,5.054492,4.37384,1.16308,-2.761355,-3.351309,-4.005596,-3.559679,-0.4090607,2.994338,0.2086035,boundary
-0.2283751,0.3254009,2.285177,1.702144,2.643903,-1.727783,0.9827673,-1.562817,-3.065304,-5.3057,-4.824803,-0.3313895,0.6575553,0.8217092,boundary
-2.269617,-0.1175148,-1.535972,-0.2975948,-13.3441,-7.093205,1.538675,-4.48735,-5.587408,-8.322735,-7.418413,-6.787574,-6.104528,-2.042061,boundary
-8.733638,-0.08032021,1.355526,-5.175878,-2.475722,-17.46469,-1.482548,-9.27034,-12.5238,-16.56962,-14.52664,-5.457083,-15.405,-6.101559,boundary
-9.509488,0.8347383,6.796336,-4.524716,3.614116,-21.79844,-1.935791,-7.639119,-8.674471,-16.4609,-11.70121,-0.5034415,-15.90554,-3.405353,boundary
-0.9770133,-1.498405,3.86187,0.9283783,7.479678,1.399144,-1.311965,-4.927391,0.1610288,0.2001231,-0.3303192,2.858719,2.063312,1.455475,boundary
1.781399,0.1984105,3.48679,2.961661,6.021562,1.926137,0.4269476,-0.4354144,1.441798,1.080145,1.328331,4.44944,3.208411,2.226924,boundary
-2.64124,-0.6003823,5.751246,0.2269441,21.06179,-5.432692,-2.21548,-5.312387,-1.693463,-5.504424,-3.223386,8.51567,-2.807195,1.661155,boundary
-1.24757,-2.396914,0.8131918,-0.3442089,-17.10062,-5.458178,-0.3335204,-6.715076,-1.019559,-3.276376,-0.4039469,-3.148243,-3.243794,-1.254115,boundary
-2.484527,0.2737204,5.514264,0.06916813,16.13248,-7.665906,-0.9318738,-4.86657,1.682368,-3.457768,0.130713,8.853325,-4.35547,1.636966,boundary
-3.711828,0.5879104,6.627673,-0.6257204,19.0205,-11.02198,-1.874504,-7.133427,-1.019887,-8.34377,-3.163371,9.294458,-5.505338,1.530306,boundary
-1.55167,-1.630037,0.2988198,-0.5413194,-18.51258,-8.979529,0.4208212,-6.350029,-1.168354,-4.992781,-1.191977,-2.492259,-5.280414,-1.728899,boundary
-6.658387,-1.267139,3.99582,-3.028024,12.68658,-12.07941,-2.939013,-9.649138,-1.085467,-7.226955,-2.804111,6.912403,-9.124718,-1.46628,boundary
-0.7394502,-0.0695355,3.927385,2.012129,2.263027,-4.224143,0.3276733,-2.026209,3.181433,-0.8906883,2.833472,5.194139,-0.1352205,0.8757563,boundary
-1.701552,-1.127761,1.024571,-0.2308371,2.332643,-3.563831,-0.3568928,-4.361059,1.0675,-1.165729,0.1677423,3.390139,-1.030557,0.01462289,boundary
-3.162233,-1.507288,0.107205,-1.447083,-7.848123,-2.216088,-1.779296,-4.172162,-2.181706,-2.91202,-1.842953,-0.1173577,-2.628232,-2.895995,boundary
0.8358844,-0.9635385,-2.502832,1.344535,-5.468974,-2.034567,1.212716,-0.8544549,-6.300455,-4.774029,-6.454748,-5.590422,-2.664924,-3.154654,S 10
-2.662634,-2.959517,-5.02821,-1.752427,-5.326291,-6.762647,-0.1183865,-2.084894,-7.908453,-7.32375,-8.667295,-7.640651,-5.082703,-6.654577,S 10
-9.282048,-0.7485027,-1.427872,-3.714419,-5.699354,-14.70042,-3.422306,-9.984313,-10.86292,-13.55218,-12.51603,-6.891869,-11.72014,-7.671294,S 10
-7.127681,-3.175545,-3.671289,-6.854415,-4.829492,-12.54414,-1.57651,-4.923631,-7.602065,-8.38808,-8.511264,-7.538232,-12.91055,-8.154046,S 10
-10.31295,-5.137293,-5.581414,-9.914654,-4.756193,-16.77886,-3.543386,-4.035278,-9.070475,-10.53402,-8.862622,-9.254929,-14.83831,-10.17772,S 10
-10.51244,-0.7523623,-1.307653,-8.68944,-3.553147,-17.50998,-4.128747,-7.885046,-6.002928,-7.083742,-5.537353,-4.741007,-13.43855,-6.141609,S 10
-7.748063,-2.318629,-2.538261,-6.25977,-0.6849953,-9.709053,-2.518132,-3.41035,-2.327061,-3.103218,-2.486274,-2.104337,-9.257824,-3.103487,S 10
-5.666972,-2.029977,-0.1493953,-4.850976,3.796529,-8.958674,-2.921224,-0.4376272,-0.3802448,-3.089381,-1.065586,-0.08493394,-8.365141,-1.61732,S 10
-0.5647388,0.6879656,0.2431133,-2.028722,-1.828063,-1.841657,-1.393021,-2.19339,2.41517,3.641963,3.787151,0.3674968,0.7277472,1.751592,S 10
0.4704043,0.5980141,0.07313444,1.198799,2.014561,3.004963,-0.602941,2.587292,1.988052,4.505689,3.872808,4.111861,3.817766,5.811068,S 10
6.061741,0.9890479,2.014122,5.233702,5.60571,8.874463,1.298254,4.01401,5.921703,4.725689,5.018616,6.633323,7.756387,7.897733,S 10
7.922063,3.135674,2.98567,7.659166,1.587515,13.94182,1.12705,1.963716,4.090158,6.66356,4.391596,4.621101,13.23372,8.190612,S 10
9.479296,1.77363,0.6657967,7.063229,-0.2126087,12.90482,2.732269,6.161108,1.74579,5.811571,3.413845,3.64524,11.8161,7.593424,S 10
10.04377,0.9733769,-0.3824123,7.483466,-1.252125,16.07304,3.15107,5.118516,2.080499,3.14756,2.317492,3.016063,13.56379,7.552547,S 10
7.869927,2.702329,2.26791,7.932761,1.336922,14.0942,2.16928,1.171713,-0.5160567,3.106278,-0.4274846,2.022312,11.73863,5.862303,S 10
8.783587,1.100368,-0.8284934,5.270741,-3.468799,10.31681,3.590086,4.828185,-1.692537,0.1611459,-1.550029,-1.796732,7.07298,2.141185,S 10
2.257085,-0.4629114,-2.212173,0.404657,-5.178245,4.294065,0.3858913,-0.4234787,-4.478768,-4.834771,-4.943488,-4.197231,1.287868,-0.7902172,S 10
0.4729077,-1.071904,-1.604964,-0.8210114,-2.958041,-0.1389052,0.9947392,-1.601992,-3.933898,-2.060491,-3.570612,-4.691864,-1.514652,-2.298719,S 10
0.2290273,1.300497,0.007748117,-0.5256367,-1.382147,-0.686971,1.236593,-0.807259,-0.161857,-1.772734,0.1184096,-2.87922,-1.995796,-1.133773,S 10
-6.969276,-1.538236,-1.923067,-6.996655,-2.714477,-12.02364,-2.825297,-7.833571,-4.325976,-8.545684,-6.502035,-5.916432,-13.27831,-6.563367,S 10
-6.783446,-1.934827,-1.0227,-5.894742,-1.618924,-11.61551,-1.724599,-2.905202,0.4401934,-3.762717,-1.063768,-4.129857,-11.04305,-4.448009,S 10
1.679376,-1.472118,-0.9352216,-0.3990067,-0.8425298,-0.02138808,0.1189418,2.124821,-1.573488,2.442521,-1.402848,-1.901989,0.2058774,-0.6891838,S  2
-1.578714,-0.2724818,0.003297184,0.05325616,-1.038369,-2.170686,-0.8626372,-0.8658616,-1.594665,-0.4551054,-1.944256,-1.923766,-2.522039,-0.6974815,S  2
-1.490496,-0.8847518,-0.2699571,-0.6773011,1.222496,-5.040402,0.4841294,-0.4590427,3.433,-1.254544,1.648859,-1.068163,-2.501738,-0.9340736,S  2
-0.8470196,0.3226565,1.600847,-0.01822451,4.261417,-4.531851,0.2034995,-0.9807824,-0.4225947,-0.5352107,-1.396844,0.6637886,-3.069981,-0.4144319,S  2
-2.365567,0.6967001,0.474683,0.7389112,-5.140517,-4.544333,-0.7350494,-2.363468,-0.2756152,-1.094417,-0.05122114,-2.219492,-2.941882,-0.6719192,S  2
-2.22287,-0.019896,1.396959,0.7119598,2.297501,-4.670396,-1.298262,-4.853601,3.691759,-0.3413166,1.751509,0.281239,-1.109618,0.5058167,S  2
-1.848657,2.060777,3.398035,1.020929,4.300297,-4.219799,-0.4164627,-5.758231,4.172618,-1.234918,0.9427969,3.618067,-0.630939,2.310772,S  2
-4.265092,0.6756477,3.104535,0.3567966,0.07273065,-6.983167,-1.104858,-3.384361,4.501273,1.769071,3.994086,1.678392,-0.6152002,1.561852,S  2
2.806159,0.9384208,3.168617,3.895481,0.7960566,4.009612,-0.461384,-4.501835,4.790675,4.02483,3.735873,3.395057,4.80667,4.548107,S  2
-1.558012,0.3471867,1.384757,0.9503874,-0.8205029,-2.566084,-1.479907,-8.021046,4.260068,-0.913499,1.229331,2.163019,2.041251,2.528563,S  2
-1.73327,0.4614851,3.459233,0.8584018,3.004538,-3.951474,-0.6033459,-1.007664,5.518552,4.075329,4.680328,3.391306,2.792164,3.333826,S  2
1.982718,-0.7674371,2.602051,1.657639,-0.08324771,3.761389,0.1064139,-4.093426,3.201759,2.626051,2.628114,3.392798,3.466215,3.260997,S  2
0.1958503,-1.992076,-0.2592182,-0.3553689,-1.270791,0.4075499,-1.162843,-4.40087,1.582822,0.713683,0.975266,0.7781557,1.915214,1.072768,S  2
