segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,labels
-1.309538,2.299796,-2.457693,-1.648802,1.252264,3.447981,-1.790997,-1.318298,3.845293,6.631625,-0.7284967,-1.874485,-0.1616312,-2.499777,S  9
0.6288376,0.4574223,-0.03202875,-1.178431,1.932377,-0.3866446,0.4862463,0.02950051,0.9844677,2.866035,-0.4846878,-0.6610425,-0.7371832,-0.7550239,S  9
-1.172565,-1.442527,-4.791343,-3.822357,-1.106237,-2.968824,0.1288185,1.130162,3.298596,1.090164,-4.265589,-4.334515,-4.788081,-4.81021,S 10
0.1413174,-2.141703,-3.138831,-5.056547,-1.735379,-4.45508,2.778096,-0.002017088,4.251982,2.059161,-6.183856,-5.206966,-6.893485,-6.766724,S 10
-0.03356013,-1.114426,-4.098104,-4.727773,-0.2109677,-3.201638,1.54247,-0.04833173,4.568169,2.055781,-1.655237,-2.067463,-4.134716,-4.805617,S 10
1.339207,0.6671241,-3.084709,-1.17801,3.407803,0.8144857,1.529106,0.680591,7.410521,3.909947,1.758697,1.748285,-1.76058,-2.24669,S 10
5.273569,1.281724,-1.110451,-1.876065,5.741717,2.879573,4.747045,1.028331,11.22677,4.977667,1.481124,2.973871,-0.1249648,-1.942297,S 10
3.809276,1.801139,-2.68578,-1.956039,6.843383,2.495178,2.899905,0.5735856,9.773583,6.635742,5.167194,3.29592,0.2014431,-1.014568,S 10
2.921623,1.742201,-2.369469,-1.351033,4.757745,2.263346,2.384684,0.3798073,8.054802,6.641488,3.976026,4.6738,-0.4733844,-1.808357,S 10
5.35424,1.892291,-0.2742938,-0.2427162,7.831928,5.031928,3.938457,1.012824,11.2894,5.64129,3.198728,4.454304,1.931736,0.4418,S 10
3.890078,0.4752909,-2.406768,-2.413388,6.631194,3.036906,2.296247,0.1945158,8.243273,6.122477,3.543271,2.208724,-0.5783054,-1.124597,S 10
2.660417,2.00582,-2.550933,-2.478844,4.040466,3.156058,2.338151,1.340733,7.587339,6.217388,3.011372,2.491923,0.3239481,-1.784953,S 10
2.681345,0.04207961,-1.926428,-2.611611,3.894406,1.329624,1.900807,0.07702097,5.863201,5.519961,-0.09100877,0.7648425,-2.43931,-2.420788,S 10
-0.8597221,-4.584415,-3.916959,-7.422207,-0.6312898,-3.320669,0.8796021,-1.487285,1.395244,0.1875331,-3.62755,-5.279357,-7.433426,-6.208366,S 10
-0.1139787,-0.5390996,-2.651006,-3.867487,-0.6018454,-0.2844017,0.7185811,1.022571,2.560678,1.361825,-2.416527,-4.13399,-2.864315,-3.457684,S 10
-0.9878338,-1.859462,-3.602742,-6.132415,-2.203329,-2.906037,0.1133376,-0.1800498,-0.5012268,2.109914,-4.071198,-4.398524,-7.456067,-6.525921,S 10
-3.554268,-4.357716,-4.101339,-8.89429,-4.98646,-4.843212,0.3330774,-1.255709,-2.005665,-1.201638,-6.590576,-8.631631,-8.925087,-8.705193,S 10
-2.933815,-3.064648,-2.918213,-4.416605,-5.636871,-5.070302,-0.3526532,-0.6492025,-4.101499,-2.916036,-6.320237,-8.240807,-7.554821,-5.584145,S 10
-4.442135,-2.361129,-2.490748,-7.127343,-5.78901,-4.882214,-1.44871,0.2848431,-4.25265,-2.194665,-6.225001,-7.446654,-8.457729,-7.18799,S 10
-2.592458,0.4863473,-2.149057,-4.281736,-4.61665,-0.3300903,-0.05503951,0.576507,-1.795455,1.267711,-5.209537,-5.85669,-3.764376,-6.238905,S 10
-2.474067,0.4395828,-1.528852,-1.362976,-4.225363,-0.7675614,0.4237447,0.7311588,-4.051169,0.38379,-2.889455,-3.908653,-3.868244,-3.09293,S 10
-4.259408,0.05105498,-0.9161204,-4.152135,-3.920179,-2.053118,-2.246314,0.5771877,-2.828676,-0.9027005,-3.547887,-3.389624,-3.868114,-3.892275,S 10
-1.409889,3.465121,0.359803,0.6929569,-1.874629,2.65913,-0.3161713,1.914661,0.2135517,3.484362,-2.187254,-1.284626,0.8992068,-1.787634,S 10
-0.8670281,-1.943592,-2.947935,-4.676642,-3.435133,-3.390477,1.699299,-0.6283448,2.860099,1.93801,-4.739941,-6.548526,-5.41075,-7.267547,boundary
-1.68033,-2.377241,-4.763446,-4.350302,-4.522964,-3.534791,0.1846254,-0.8440004,3.183185,-0.03776829,-5.197902,-5.981116,-5.819436,-8.644514,boundary
-0.3998726,0.2906788,1.555412,-1.162194,-2.197473,-0.1808579,1.61312,0.6286273,2.707221,1.310212,-2.865152,-0.9325479,-0.9156826,-4.113713,boundary
1.365534,1.418673,-0.1078538,-0.3197446,-1.204037,1.259589,2.344179,0.8521552,1.852608,3.552704,-1.109501,-1.080359,-0.5295762,-3.142749,boundary
1.58816,0.9842627,-1.401047,-1.240657,0.2735398,1.427518,1.45621,0.4893181,4.745794,4.933135,1.472023,1.263121,-1.542673,-3.557082,boundary
1.084106,0.5588422,1.420456,-0.1432091,1.475094,1.944149,1.665496,0.0332714,2.901897,2.021162,2.72448,3.708704,0.9516934,-0.5860569,boundary
2.514532,3.583504,2.495764,2.199975,1.366266,5.393751,1.514994,1.86174,1.733664,5.142235,1.410725,3.957799,2.921313,0.5736879,boundary
3.966283,4.454308,2.873564,0.8344718,3.79163,6.250951,1.701105,1.996392,4.542643,7.019014,4.410427,5.807316,3.069061,0.4418209,boundary
2.983607,2.987036,2.331663,2.98146,4.083936,5.031305,0.997003,1.404747,2.198254,5.30007,6.884521,7.562151,3.397697,4.352371,boundary
1.838728,3.656378,3.115027,0.07068133,3.222264,6.405911,-0.002539759,2.124267,2.656975,5.999261,2.770689,6.086499,2.987407,-0.0372091,boundary
4.126731,4.918774,2.732726,2.978781,5.779483,3.840106,1.313749,1.962336,2.650759,2.6207,9.076375,9.764159,5.829101,1.773156,boundary
5.151999,3.847781,1.932305,5.225345,5.676612,4.134253,1.427532,1.8946,2.902079,2.167197,12.58876,10.88986,6.513296,5.094497,boundary
0.8073719,2.694202,-0.2935668,0.3403986,1.020579,3.004343,-1.471256,0.757398,0.6514854,1.55737,5.381683,6.951031,3.172107,-1.383428,boundary
2.844991,3.887618,2.242301,4.449427,1.647358,2.699126,1.912666,2.505987,0.8766615,1.749228,6.56342,5.295369,3.802359,1.275264,boundary
1.275588,1.309344,-0.5407358,2.096354,0.8079327,0.6330723,0.06528383,1.739811,-1.430461,-0.8363764,6.157829,3.978018,1.631534,0.3223237,boundary
-0.4222113,1.316372,-1.161977,1.418676,-1.696324,0.2992308,-1.335824,1.578655,-2.570391,-0.07926677,3.613077,4.403911,1.205834,-1.195189,boundary
-0.5913464,1.406966,0.1810278,2.679037,-2.471661,1.36383,-0.4485011,1.088256,-4.709654,-0.2527052,4.049421,1.077173,1.951688,-0.4883183,boundary
-1.682246,0.7844033,-0.810295,1.7907,-1.42409,-0.8087053,-1.228813,2.38399,-5.700199,-1.481664,3.589326,1.552158,1.518457,0.1361107,boundary
0.1543806,1.544432,0.6748268,3.234261,-0.366613,0.6851103,0.05165551,2.526679,-3.888354,-0.01834064,5.313564,4.901242,2.261079,1.612209,boundary
-2.240125,0.8896968,-0.2328292,2.930024,-2.475989,1.008124,-2.112919,1.03746,-9.149982,-0.6797568,5.103744,2.78324,3.094287,2.008714,boundary
-0.8627197,3.347817,1.76116,5.300645,1.117217,2.28368,-1.410286,2.593429,-7.930253,0.6007341,7.376231,6.144424,6.378465,5.341843,boundary
-10.07274,-14.23752,-11.86192,-18.32793,-19.86862,-24.94914,0.2015024,-2.670321,-2.963921,-6.36804,-31.15144,-34.09256,-27.17789,-23.30197,S  2
-11.60512,-13.83457,-11.09651,-20.27006,-20.37951,-22.0225,-2.510437,-3.688913,-5.755203,-7.408965,-31.92232,-32.44201,-24.74899,-22.11236,S  2
-9.650455,-11.43667,-10.16621,-16.02204,-17.46392,-19.58878,-0.3559075,-1.795105,-4.950334,-5.677005,-25.30752,-28.9517,-21.74369,-20.51079,S  2
-10.33367,-11.17586,-10.86262,-15.44609,-17.95951,-20.78633,-0.6306075,-2.986978,-6.684264,-5.471636,-24.94382,-27.21565,-21.5649,-19.27072,S  2
-8.522788,-8.453576,-7.606909,-12.08411,-15.16101,-13.48288,-1.801542,-1.969291,-5.957426,-6.166021,-22.39838,-23.21862,-16.62101,-16.35447,S  2
-5.366179,-5.048452,-4.692108,-6.819813,-10.67767,-10.96083,-0.7589656,0.488719,-6.042767,-2.66848,-15.49347,-17.49619,-10.4453,-10.30384,S  2
-8.479578,-5.620659,-5.509565,-7.216172,-11.72052,-9.992043,-1.81008,-1.799542,-9.03372,-3.15203,-14.27457,-14.99559,-9.098009,-9.517295,S  2
-5.164383,-2.590626,-4.689114,-4.923477,-7.95935,-5.742042,-1.91964,-0.2974663,-5.917028,-3.005454,-9.74875,-10.4958,-7.16636,-8.239779,S  2
-3.690026,-1.006177,-2.056697,-1.518541,-6.649898,-3.803849,-0.5696285,0.9333664,-6.320765,-1.563202,-7.391652,-6.5528,-3.070834,-4.390764,S  2
-4.655947,-0.9156639,-1.372452,-0.3899392,-4.945183,-1.492239,-1.685247,0.3582053,-6.023638,0.7220502,-4.480745,-5.35144,-1.311143,-2.91156,S  2
-3.454866,0.06238692,-3.149981,-1.662592,-3.428149,-1.196523,-2.794598,-0.2564208,-5.291965,-1.513524,-2.010309,-2.845628,-1.093742,-2.471114,S  2
-3.133074,1.597431,-1.223705,0.7485982,-4.150937,0.9108016,-0.3223757,1.110294,-3.7427,0.05944581,-2.949802,-1.23612,0.7693582,-2.000787,S  2
-2.876099,0.1289397,-1.969135,-1.076267,-3.145456,-0.407409,-0.9915182,0.5363986,-2.795595,1.265216,-2.111521,-2.243359,-2.071919,-3.735359,S  2
-3.007336,0.7571708,-2.196588,0.6949388,-3.074381,1.011231,-2.019685,-0.4251705,-2.956729,-0.5384038,-1.204962,-2.70146,0.407423,-1.984571,S  2
-3.135274,2.630744,-1.262094,1.319457,-3.686955,2.162756,-1.028714,1.246223,-1.648169,1.070035,-3.673284,-3.522728,0.9911422,-1.190905,S  2
-2.796948,-0.7355663,-2.954997,-2.738729,-4.406047,-2.302228,-1.201403,-0.7878135,-2.166944,-2.962326,-5.670871,-4.343277,-2.987076,-5.11397,S  2
-2.981742,1.362918,-1.666855,1.897727,-4.948548,0.4296107,0.03794137,0.1765644,-2.475646,0.03336194,-3.60482,-4.707261,-0.6163852,-3.026491,S  2
-3.92575,2.133955,-1.21148,2.156547,-5.333587,0.9887381,-1.584531,0.7107791,-3.320789,-0.8170896,-7.250722,-7.247186,-0.2267556,-1.631045,S  2
-2.32311,-0.4049398,-1.854871,-0.1458874,-4.316097,-2.255596,-1.963668,-0.8990431,-2.725041,-5.505503,-7.091848,-7.019255,-0.781845,-2.065866,S  2
-2.1262,1.38878,-0.3967407,3.153972,-5.310197,-1.314525,0.2554346,0.4187674,-4.185231,-2.418734,-4.484228,-4.027538,0.3251073,-0.08269577,S  2
-2.759372,1.599786,-0.2821901,3.442406,-4.555368,-0.4902794,-0.6774462,0.6884152,-5.64378,-3.754193,-5.412522,-4.147873,0.3262323,-0.2773519,S  2
1.965831,2.037878,1.895448,10.67333,1.625217,4.019619,-0.08991224,1.115488,1.102214,3.062185,1.17238,1.786053,2.849923,3.290092,S  4
2.977297,1.776759,1.14433,7.978126,2.833047,3.862402,-0.8341118,-0.5143333,3.121278,2.202474,-0.1274377,2.981164,2.631217,2.076343,S  4
0.4642355,1.696486,-0.5748137,8.0901,1.078558,1.722561,-0.7725076,-0.01842496,0.908917,1.968253,-2.051995,-1.210367,0.09927467,-2.169671,S  4
2.282472,3.269671,1.909671,10.91211,3.439293,4.298586,-0.7326644,1.293497,2.465449,4.519296,3.733395,5.219939,4.39013,3.05339,S  4
0.3159345,2.31352,-0.09208718,7.968618,1.628665,4.007288,-1.805732,-0.6563389,1.565047,1.771658,0.7492872,3.355309,3.054916,0.9035776,S  4
-1.756195,-0.1621349,-2.506061,2.931539,-0.9457546,0.6238807,-2.794472,-0.3650144,-2.510286,0.4905945,-1.940198,0.8289676,0.6175985,-2.054871,S  4
1.140952,1.848939,0.5477101,3.237985,2.788696,2.483425,-0.1715692,0.2458432,1.376662,1.271526,4.568628,6.11747,3.056525,1.225847,S  4
-2.497788,0.8063344,-1.324676,3.789328,-0.8337811,1.497007,-2.716621,-0.8137844,-3.080085,0.6613866,1.847186,4.536148,2.0302,-0.8582276,S  4
-2.087202,1.418565,-1.989562,-2.761488,-1.374338,1.9798,-3.169036,0.6816792,-3.563267,0.3624343,3.166671,6.058204,2.547684,1.611254,S  4
-1.026436,-0.3034554,-1.262661,-6.349026,-0.7077408,0.138629,0.202198,-0.1457501,-1.519766,-1.399596,4.36254,5.795577,0.7422184,-0.691159,S  4
-3.517794,-1.963629,-1.531052,-5.381854,-3.054608,-1.798057,-2.876042,-1.041701,-6.731104,-0.8250402,2.76723,4.567842,-0.4472758,-1.497473,S  4
-1.095419,2.746896,-0.01271236,-6.691953,-0.9265709,3.240114,-0.7097183,1.438259,-3.012743,1.374929,6.919702,8.620955,3.130411,2.741299,S  4
-2.164107,-0.3351239,-1.445811,-9.827111,-3.452456,0.04407954,-0.8201917,0.5755212,-3.133283,-0.4493988,4.909554,6.071745,0.5224901,-0.5764194,S  4
-3.046248,-2.116641,-1.300851,-11.60013,-3.106941,-2.363413,-1.677053,-0.8512749,-5.98386,-0.9032716,3.146251,3.837612,-2.411637,-1.798442,S  4
-1.018985,0.9144328,0.700174,-9.279913,-1.19387,1.851691,0.9129876,1.387858,-2.347105,2.872723,5.641247,6.006272,1.281772,-0.1332265,S  4
-0.7356363,0.5056997,-0.2105875,-9.143915,-2.098202,1.719795,-0.7640821,0.5853332,-1.475999,1.480141,4.733768,5.448695,0.7323027,-0.4105401,S  4
-1.846767,-0.6903524,-1.166056,-9.495423,-0.6954175,-0.5215714,-0.5240654,-0.9687758,-3.192438,-0.04436418,3.358255,3.77261,-1.29669,-1.959534,S  4
-1.285277,0.1248908,0.7113269,-8.605686,-0.4838059,1.15215,0.583096,1.698568,-1.144511,4.079762,3.184177,3.373979,-0.04283132,-1.63709,S  4
0.4146459,0.2351293,-0.457505,-8.890789,0.427452,2.033461,0.04689996,-0.5892633,0.5662243,2.144986,2.495482,2.782396,-0.4324735,-2.160021,S  4
-0.1512829,-0.8627058,-0.6555039,-5.896356,2.05697,-0.1913834,-0.28602,-0.8671836,-0.6490466,0.3641438,2.594544,2.899389,-0.1246832,-1.125033,S  4
-0.06929661,0.6939832,0.5919111,-6.285985,1.61762,1.93013,0.6499731,1.035903,0.4855239,2.576297,1.940509,2.47882,-0.03995411,-1.230453,S  4
1.991499,2.677295,0.8487789,-0.1774791,3.307882,4.347693,0.5441033,-0.5212848,5.725915,5.534692,8.087949,4.596254,2.885113,4.582002,S  7
2.494472,4.562762,4.304622,3.236686,5.376955,5.738139,0.8516825,1.055892,4.212911,5.049921,7.799347,6.788819,5.828086,6.878366,S  7
1.640835,5.167048,2.696104,2.431358,3.551596,6.322589,0.6927929,1.082282,3.413244,5.447922,6.287274,5.748605,5.476339,5.876107,S  7
-0.9661697,-0.2802485,0.5494242,-3.27916,-1.658421,-0.4650273,-0.1118128,-1.753888,2.752228,2.044797,0.8115269,-1.478177,-1.552129,-0.2018829,S  7
-1.599637,1.694562,2.316389,0.02087176,-0.8871756,0.05894161,-0.8113097,0.3785177,-2.155021,1.167209,-1.466769,-1.935358,-0.1873049,1.801911,S  7
-0.2095385,-0.5736527,2.105989,-2.6557,0.2951698,-0.7134963,0.8599335,-0.4126334,1.951198,-0.1022614,-1.664162,-3.551052,-1.120007,0.6294594,S  7
-4.547604,-2.548101,0.02248771,-4.547046,-5.115898,-4.238544,-1.543869,-2.218522,-2.000988,-2.727192,-5.902379,-7.320588,-5.512983,-4.281045,S  7
-3.842123,-2.284617,0.7141002,-3.696743,-5.346747,-4.275142,-0.9576515,-0.5137463,-2.765877,-1.081903,-8.735417,-8.991861,-5.548314,-4.028984,S  7
-1.365037,-3.475801,2.0212,-4.335005,-2.12157,-4.513654,0.5209691,-0.8552255,-0.4320301,-4.468733,-5.722443,-8.00351,-4.835844,-2.586796,S  7
-3.84286,-3.685038,-0.06557362,-4.176208,-3.706625,-4.951137,-1.148006,-1.571214,-3.167345,-5.805752,-6.260958,-8.534259,-5.620774,-4.378461,S  7
-2.993135,-3.865567,1.159742,-3.715597,-4.476362,-4.272398,-0.1675057,-1.59771,-0.7034569,-4.07164,-6.678834,-8.39971,-5.704709,-4.38674,S  7
-1.05984,-2.596395,2.055703,-1.282662,-1.306683,-2.641359,0.1614394,0.05387355,-1.462506,-4.343941,-1.11921,-2.106218,-1.826301,-0.5814719,S  7
-1.441318,-4.290004,0.5624797,-2.895023,-1.17037,-3.186716,0.09390377,-1.350147,-1.845863,-5.97036,-2.361633,-4.772719,-3.199613,-1.754287,S  7
0.0653716,-2.741398,2.024068,-0.8875039,-0.08202223,-2.23266,0.5988752,-1.937559,-0.2705774,-7.18895,1.340284,-3.145145,-1.615624,-0.5019367,S  7
1.594512,-1.443637,1.892481,1.151577,3.008111,0.5263374,1.011163,0.4285343,0.8649694,-3.90232,7.457675,6.656963,2.474785,2.872147,S  7
-0.3550003,-3.794257,0.7146862,-1.492629,1.154192,-0.3506816,-0.06402336,-1.863378,-1.297947,-4.866694,3.502396,2.092672,0.1065868,0.5167801,S  7
2.449672,-2.041372,1.789272,-0.1229098,3.467081,-1.382967,1.653392,-1.266517,0.2985265,-7.195404,7.558815,2.441087,1.25883,1.218048,S  7
3.672599,-1.904041,1.055874,0.2961128,6.3314,0.7560137,1.4769,-0.7556281,2.099286,-6.00615,10.30762,7.631193,2.359337,2.759796,S  7
1.197524,-2.581103,0.1148152,-2.811121,4.048689,1.276128,0.1589113,-1.787785,0.7446889,-4.47878,7.860473,6.649502,1.824549,-1.140272,S  7
2.373326,-2.749057,0.2732407,-1.774338,5.223897,-1.850013,1.733995,-1.097145,0.726137,-6.123257,9.422041,5.230747,0.242175,-0.1521806,S  7
3.188121,-2.455416,0.03901678,-3.861327,5.66202,-0.4884262,1.370326,-1.340348,1.957122,-6.233619,6.349056,3.43546,-0.4199561,-3.125517,S  7
-1.05984,-2.596395,2.055703,-1.282662,-1.306683,-2.641359,0.1614394,0.05387355,-1.462506,-4.343941,-1.11921,-2.106218,-1.826301,-0.5814719,boundary
-1.441318,-4.290004,0.5624797,-2.895023,-1.17037,-3.186716,0.09390377,-1.350147,-1.845863,-5.97036,-2.361633,-4.772719,-3.199613,-1.754287,boundary
0.0653716,-2.741398,2.024068,-0.8875039,-0.08202223,-2.23266,0.5988752,-1.937559,-0.2705774,-7.18895,1.340284,-3.145145,-1.615624,-0.5019367,boundary
1.594512,-1.443637,1.892481,1.151577,3.008111,0.5263374,1.011163,0.4285343,0.8649694,-3.90232,7.457675,6.656963,2.474785,2.872147,boundary
-0.3550003,-3.794257,0.7146862,-1.492629,1.154192,-0.3506816,-0.06402336,-1.863378,-1.297947,-4.866694,3.502396,2.092672,0.1065868,0.5167801,boundary
2.449672,-2.041372,1.789272,-0.1229098,3.467081,-1.382967,1.653392,-1.266517,0.2985265,-7.195404,7.558815,2.441087,1.25883,1.218048,boundary
3.672599,-1.904041,1.055874,0.2961128,6.3314,0.7560137,1.4769,-0.7556281,2.099286,-6.00615,10.30762,7.631193,2.359337,2.759796,boundary
1.197524,-2.581103,0.1148152,-2.811121,4.048689,1.276128,0.1589113,-1.787785,0.7446889,-4.47878,7.860473,6.649502,1.824549,-1.140272,boundary
2.373326,-2.749057,0.2732407,-1.774338,5.223897,-1.850013,1.733995,-1.097145,0.726137,-6.123257,9.422041,5.230747,0.242175,-0.1521806,boundary
3.188121,-2.455416,0.03901678,-3.861327,5.66202,-0.4884262,1.370326,-1.340348,1.957122,-6.233619,6.349056,3.43546,-0.4199561,-3.125517,boundary
1.330168,-0.5760021,1.291795,-0.2756257,2.663511,0.6044809,-0.41223,-2.144353,2.558181,-5.168843,3.267302,2.989477,2.04483,1.354204,boundary
1.704868,-0.170929,2.374737,1.622532,3.317436,0.4575557,0.5659525,-0.3629123,2.868413,-3.318731,2.865447,3.445359,1.776109,2.392081,boundary
0.8575171,-1.210811,0.4368132,-0.660426,2.341262,-0.9056247,0.4295064,-1.158157,2.270344,-2.47084,0.5636461,0.01108416,0.8325412,0.3004771,boundary
3.368105,-1.103874,1.358233,0.3298854,3.818469,-2.125545,1.579646,-0.5118679,5.767196,-4.275885,3.656845,2.509171,-0.2130782,2.667342,boundary
1.929741,-2.032104,1.529011,-1.026793,3.142733,-2.601116,-0.08254796,-0.415066,3.720009,-4.26227,2.734876,1.002547,-1.826838,-0.8946529,boundary
-0.7004101,-1.033545,-0.5006998,-2.289433,0.5161546,-2.524585,0.3556635,0.03836996,1.689618,0.8031992,-0.7343039,-3.138001,-1.893282,-2.551735,boundary
1.228712,-0.8265145,-0.8057262,-1.920879,1.84183,-1.749168,0.4952967,0.7165994,4.62465,1.553536,-0.7564834,0.08709989,-2.18292,-1.0351,boundary
1.141239,0.5823374,-0.06690674,-0.2310414,1.999334,0.6453663,-0.6422096,0.5428744,3.476599,1.195024,4.322454,2.454248,-0.2977213,-0.7855573,boundary
-0.881083,1.817278,-1.028493,-2.65262,0.4379761,0.7610985,-1.36653,1.50247,3.115724,7.047837,0.7329716,-0.1570768,-1.12281,-3.627472,boundary
-1.495725,1.537163,-2.634967,-3.223511,-0.235251,2.697461,-0.8258877,1.74048,2.136199,8.584065,-2.788543,-1.74271,-1.375501,-3.991652,boundary
-1.848566,4.559001,-1.158941,1.31847,-0.2173106,5.78519,-1.596173,1.25458,0.6301937,10.35884,2.881007,3.557652,2.00613,-0.9354453,boundary
0.5972791,-4.834533,-1.779919,-1.955219,0.06201653,-4.490091,0.05061045,-0.503574,0.316726,-5.462561,-2.269336,-5.50723,-1.793382,-2.08744,S  8
1.463485,-0.7818016,0.758329,1.371902,-0.09601469,-2.390761,0.2364634,1.09603,0.6057171,-2.128228,-0.4866849,-3.29393,0.6387703,1.200668,S  8
-1.367045,-3.845969,-1.449903,-0.6998668,-3.773108,-5.017973,-2.158144,-1.149527,-4.228818,-6.601398,-6.885617,-8.224177,-2.435038,-2.033699,S  8
-0.7994152,-2.419181,-0.7184744,-1.753747,-3.432062,-2.624853,-0.4381669,0.07009724,-1.783602,-4.889154,-5.966436,-5.34053,-1.451028,-1.879572,S  8
0.4829206,0.4013061,1.239608,1.134767,-2.683371,-0.04911984,0.3368634,1.418405,-1.571407,-1.819555,-0.9144887,-1.735923,1.341331,1.05707,S  8
-2.88694,-1.534888,0.1568685,0.3819806,-5.101877,-2.224413,-2.34971,0.5118568,-5.096867,-3.374676,-3.689548,-3.42527,-1.180993,-0.06366314,S  8
0.3135352,0.254388,0.8090096,0.1373221,-1.782045,-0.5340424,0.9652948,0.8367361,0.2921129,-1.564638,-2.884304,-0.1165066,-0.01768389,0.9205787,S  8
0.1763817,0.3788232,-0.1088469,-0.845343,-2.9755,0.2564622,-0.308306,0.5153771,-1.771733,-0.743131,-2.520412,-0.643427,-0.5926659,-1.342494,S  8
-0.2861197,1.166588,1.319186,0.9162579,-0.8654006,2.723048,0.7271675,1.446487,-0.7045631,0.795785,3.238071,5.143058,1.70585,1.641534,S  8
1.92314,0.7075533,1.388194,0.5268356,1.999977,0.4756202,1.647119,0.4660998,3.29119,1.293002,4.113293,5.757138,1.322852,2.616801,S  8
2.37359,1.784836,0.7001611,0.5257049,2.498338,2.433611,0.8482985,1.219907,3.124633,3.091952,2.994922,5.098135,0.5055667,1.449086,S  8
2.793688,0.842058,-0.1040632,-0.01332593,3.683743,2.923015,2.672296,0.0659666,4.649633,3.060237,6.334982,7.41047,1.309693,0.493916,S  8
2.129797,0.5363191,0.4542811,-1.395896,3.401829,1.195626,0.7675702,-0.1247465,2.615643,2.382218,5.650813,5.673672,0.6732741,0.3451351,S  8
4.741945,3.31304,2.121125,3.108682,7.518898,6.222288,2.412635,2.535685,7.455545,6.37546,11.05349,11.69647,4.345035,5.443421,S  8
3.052048,0.4010643,-0.02187708,0.1873387,5.427802,1.126093,1.733933,-0.5045372,6.302253,3.656814,7.141213,5.460823,0.2742276,0.7435472,S  8
1.744338,0.3412568,-1.089444,-2.000586,2.753706,1.550475,-0.4302141,-0.2512613,1.331768,2.224421,2.748286,1.412925,-0.7584385,-2.450239,S  8
3.879353,2.368857,1.598318,2.142848,5.682384,5.832695,1.751723,2.205832,4.974765,5.325751,9.329301,9.235043,3.886393,3.691282,S  8
1.278271,2.241358,1.662378,1.255409,4.273083,3.216948,0.02606605,1.306119,3.093698,3.462016,6.848968,4.872344,1.603745,1.916219,S  8
1.085886,0.2471412,-0.7938179,-0.09220194,2.147787,1.67246,-1.267539,-0.2944962,1.392578,1.33882,2.4036,0.9671648,0.1245392,-1.133146,S  8
1.173371,1.037853,0.3223366,0.2481311,1.410545,2.964813,-0.3154319,1.225355,0.2363855,2.651431,2.664255,1.938869,0.3191046,-0.2473282,S  8
-0.4315934,2.568044,1.624865,0.4722116,1.674238,5.019333,-0.6988618,2.020625,-0.3775367,2.243417,2.635706,4.443143,2.011662,0.9164082,S  8
5.090277,5.131731,6.574603,6.526113,5.666431,6.123612,1.501032,0.8514821,-0.0521354,1.814798,10.36979,13.99015,9.440517,10.73323,S  9
6.290544,5.712809,7.662076,5.362548,7.53598,5.939284,2.734158,1.439276,3.326944,1.099346,10.69804,11.6303,8.185327,9.712433,S  9
4.409515,2.11617,5.515823,3.942686,5.018357,3.370066,0.7742434,-1.649466,2.918275,-0.464214,8.975362,12.44961,5.918138,9.469663,S  9
4.969325,4.186768,6.242166,6.557979,6.661657,7.230717,0.4090933,0.7745125,-0.9664899,0.2355232,11.49238,14.50728,9.107685,10.86535,S  9
6.715401,4.43232,7.589547,3.602725,9.568053,4.538934,1.997547,0.8001309,4.16002,0.1199333,11.76891,14.62093,7.374993,9.265798,S  9
6.284311,1.023885,6.478142,4.751104,8.051257,3.888024,1.170844,-0.8485633,5.799981,-2.914672,10.22049,12.499,5.281944,8.537591,S  9
6.727364,4.762733,7.014349,5.513901,10.17638,7.586836,0.8718078,0.2971694,4.35139,0.2867403,12.2471,13.02258,7.965339,8.751227,S  9
5.013124,3.493262,6.94151,3.99806,9.802873,3.956882,-0.2417566,-0.007786144,5.473959,-1.031679,10.39238,14.00711,6.021785,7.351818,S  9
6.476743,1.813027,5.81057,3.945833,10.79505,3.86041,0.495271,0.1926133,6.708421,-2.108068,9.963818,10.56271,4.933994,7.270855,S  9
7.310003,7.051568,7.789967,5.789862,12.33137,8.402001,1.754926,0.7068036,8.985015,4.114333,13.23053,13.29645,8.876197,8.749041,S  9
4.662344,3.961183,7.462761,6.698749,8.834059,6.209041,-0.7477296,0.4319251,6.17262,-0.3405865,9.433297,11.45118,7.303787,7.451132,S  9
3.801361,4.387655,4.910443,4.122858,9.743296,5.128418,-0.8261692,0.1622633,5.00842,2.136925,9.771648,10.952,6.715609,6.564836,S  9
3.995574,7.585983,5.371177,6.616249,8.646272,8.608154,0.1129349,1.042921,5.705821,6.430995,11.98753,13.27117,9.668814,8.900741,S  9
2.691217,4.819683,6.193554,6.096784,5.122616,7.416976,-0.8678089,1.031318,2.409563,2.769479,8.487897,8.812849,8.50929,8.038051,S  9
0.2271846,4.177949,4.133295,4.77198,4.61203,5.966775,-1.135131,-0.5935918,0.6236078,3.797238,6.911802,9.546269,6.751122,4.981509,S  9
0.3937373,5.338904,2.516544,6.425757,2.491712,6.585381,-1.910932,0.3752078,-1.563393,4.592989,8.742188,11.70532,8.970819,6.996881,S  9
-2.394499,3.020846,1.569369,1.683606,-0.8125604,5.084625,-2.57023,-0.3654646,-3.612875,2.54991,5.090402,5.790834,5.476957,4.660782,S  9
