segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,labels
-1.860831,-3.833502,3.042332,0.7531258,-2.373359,-2.728121,-6.497778,3.187677,0.2075553,-8.184064,-7.303367,-9.491797,-3.549349,-10.10665,-2.040348,boundary
-3.499513,2.747498,5.825813,1.757013,1.026175,-3.87499,-2.656838,3.620803,7.336473,-0.002156658,-6.452226,-5.891471,-2.392293,-8.297551,-0.2645227,boundary
-3.46681,3.917913,2.726882,0.2343835,-0.6595598,-3.39192,0.395031,1.19016,6.423703,4.507225,-7.485682,-6.131366,-5.890539,-8.77028,-2.230928,boundary
-8.511397,-14.08559,-6.034895,-7.709398,-10.10509,-5.673235,-7.614133,-4.313386,-8.18749,-12.72316,-4.370229,-6.347395,-7.362668,2.145085,-10.8242,boundary
-5.473188,-11.36524,-6.406095,-6.980146,-8.210409,-4.815095,-4.3584,-5.580377,-8.451406,-4.672372,-3.976407,-5.957972,-6.788913,3.484285,-12.35393,boundary
-7.592724,-9.327334,-7.336668,-7.837445,-9.413791,-6.505259,-4.753473,-5.133688,-3.811847,-7.657071,-6.066427,-7.791161,-7.414396,0.2762741,-12.51493,boundary
-15.06776,-11.73072,-14.18742,-15.20737,-15.69037,-17.65215,-12.17338,-9.41118,-9.771609,-6.386742,-19.953,-19.00137,-19.27709,-8.371428,-19.66595,boundary
-15.49747,-9.773005,-11.90597,-14.2022,-11.77198,-20.39003,-12.25531,-10.34827,-9.52142,-6.805882,-20.91987,-18.57293,-19.58107,-5.615085,-17.64264,boundary
-12.45398,-7.72599,-9.596477,-13.66902,-10.61923,-17.27435,-11.30562,-8.582643,-4.109921,-8.728024,-15.24606,-13.94706,-17.64922,-11.58708,-16.3837,boundary
-11.851,-0.384864,-9.961348,-12.97062,-10.97561,-16.96896,-7.266308,-8.765192,-3.741153,5.235955,-18.06041,-17.44023,-18.87055,-11.02291,-17.86673,boundary
-15.15615,-6.463508,-9.916292,-13.24756,-13.3341,-20.85689,-14.66264,-8.702539,-5.745218,-8.088631,-17.18416,-16.32732,-19.0239,-13.48892,-16.57431,boundary
-13.58838,-9.129168,-11.96261,-15.46991,-14.42587,-18.33489,-15.60197,-9.686869,-8.170696,-6.855325,-12.29326,-12.16083,-17.94224,-14.33946,-16.34893,boundary
-5.245772,0.05465041,-4.077519,-6.943871,-6.946325,-6.323471,-5.58216,-6.416852,-2.317713,1.282875,-2.672626,-5.746756,-8.054899,-9.468841,-9.742656,boundary
-2.575171,1.917088,-1.504473,-3.490082,-6.287335,-0.6077235,-3.633708,-2.545584,0.2033666,1.714551,8.15718,2.800948,-1.998768,-7.524389,-6.86091,boundary
-0.004703891,1.710106,2.015045,2.552577,2.146015,-0.7522308,4.591664,-1.135521,2.166026,-1.008869,5.325406,7.530252,1.909034,8.662332,5.770637,S  7
-1.730599,1.430045,-0.05648626,2.497287,0.9671393,-3.349334,6.181111,-1.77155,1.626205,1.252054,2.180196,5.803886,1.252977,10.27887,5.255377,S  7
-0.08558524,-0.6335734,-3.999516,-1.547263,-2.994919,-1.179081,4.172671,-3.175193,-3.1422,-2.674921,2.262305,4.540534,0.3403066,3.175055,-1.825675,S  7
-1.418125,2.417042,0.7756687,0.9129674,0.1738198,-1.294637,5.697582,-1.212924,0.2569802,0.7890421,1.929178,5.907979,0.4981552,3.026687,-0.1286834,S  7
-2.137417,6.392825,0.6612318,-0.6960392,-0.003744146,-4.102016,7.353862,-1.167363,4.483123,1.814139,-2.87748,2.635032,-2.228302,3.765962,-3.44592,S  7
-0.3537605,4.516693,-0.3028181,-0.2800341,1.007698,-3.626321,7.49994,-0.2413758,-0.7916863,-1.272659,-4.647698,2.377492,-3.448076,1.081982,-3.17742,S  7
-1.263965,-0.7521456,-1.176071,0.1734224,-2.434791,-3.941535,2.19648,-0.753672,-3.614217,-2.490469,-3.395472,0.7427385,-2.659064,-4.871359,-3.600777,S  7
-2.097584,2.339781,-1.110115,-3.26413,-3.849793,-4.356664,1.888444,-0.6261596,-0.1311923,-2.505628,-7.755589,-3.872291,-4.588097,-5.177122,-9.8093,S  7
1.648234,9.407253,4.111049,2.461631,6.211356,-1.328936,11.14129,4.454338,5.361188,0.8169882,-2.621704,3.281149,-1.342655,9.02177,-0.006257567,S  7
0.7089154,2.945932,0.4622314,2.980783,2.679936,-2.841824,5.191148,0.6630937,-2.160623,-0.7741953,-1.032419,2.923831,-1.526124,1.047512,1.630475,S  7
0.7774279,-2.236002,-1.005368,1.848878,-0.3844711,-1.793203,0.9937946,0.5940837,-4.921907,-6.130018,-0.2655506,-1.13055,-0.5584566,-0.5097216,-0.1462009,S  7
6.260171,4.65803,5.09824,6.611343,7.420759,5.064744,9.595689,6.074461,3.409547,-1.848766,9.448936,6.93285,7.285208,15.3393,7.913444,S  7
2.831769,8.087537,3.487594,6.829545,10.28223,5.281144,15.79574,1.78187,1.011555,3.590864,15.92783,16.78418,8.558741,22.37183,12.16667,S  7
5.546168,1.877809,2.800715,9.347287,10.49831,6.153138,10.87939,2.3613,-2.257545,-2.082588,19.1259,14.32752,10.60125,19.53734,17.25664,S  7
9.487587,-2.460441,2.619048,11.37443,6.860602,10.66053,8.998302,3.811288,-4.735052,-3.33404,24.03572,13.74449,15.54449,17.32311,15.72295,S  7
5.546264,1.222957,2.764245,8.373228,9.780978,12.23438,17.81109,0.752614,-3.209906,-2.356431,30.30029,25.59641,18.23744,32.37881,17.23298,S  7
6.693783,6.051518,5.282347,9.071608,14.31142,13.24692,18.48886,2.210757,0.6240088,5.332588,31.55401,25.79009,18.83883,30.99264,21.8057,S  7
9.87432,-2.920484,1.246175,12.80756,7.634727,14.26734,12.47379,1.929575,-6.263747,-0.5612561,32.04557,22.06305,20.38595,20.17393,18.54572,S  7
6.483825,-12.60833,-1.606595,6.212442,-0.105233,10.20464,3.789946,-1.456511,-10.87358,-12.87255,22.88903,15.52198,15.36263,13.43673,9.258283,S  7
2.657055,-2.271593,0.8189648,1.40838,3.461347,9.542763,8.207936,-1.257405,-4.610482,2.74596,21.61296,17.20762,12.8429,14.60267,8.261663,S  7
6.413584,-3.472023,0.9185068,5.922953,4.167872,10.53856,8.204231,0.8065479,-3.371937,-0.9255386,22.80364,19.64746,15.71378,14.76897,11.71408,S  7
7.04394,1.968478,2.176503,7.259597,1.864651,5.535726,-0.9557331,1.303736,-0.8666516,0.9396222,0.0112496,-2.835198,5.721052,-2.62428,2.214023,S  8
10.45482,8.295762,4.979198,8.393093,8.56039,9.834202,7.670737,2.341604,4.062142,4.203571,7.178365,3.80169,9.349083,6.783208,2.545087,S  8
8.856873,8.207736,7.954253,8.183315,8.4295,6.682248,6.996749,1.936731,5.701357,0.2109946,6.789842,4.203917,7.373638,6.931739,3.065124,S  8
9.088898,12.77171,7.675191,8.496802,9.659443,6.772892,2.94828,2.635974,3.68135,6.206357,5.900189,1.335652,9.410666,-0.5603943,4.839371,S  8
9.058622,15.55041,7.828688,8.462886,13.53543,7.671552,8.878714,2.168799,6.309859,8.390983,6.863922,5.934322,10.6059,7.288702,7.141719,S  8
12.28605,17.34275,15.21167,11.9147,17.54137,10.59913,13.43827,6.651576,12.02232,9.686993,12.496,9.220922,11.73384,12.04274,9.07139,S  8
6.95876,11.29046,8.875267,7.807544,10.35021,6.562424,5.984527,4.04348,4.897078,6.511403,12.85469,9.557293,9.322845,4.76664,6.447588,S  8
1.679756,4.029456,0.4719502,1.609985,-0.8935111,1.030379,-1.543969,0.5991776,0.547762,7.934911,4.143696,1.733049,4.511682,-0.1790782,0.3493462,S  8
2.835362,2.86172,2.59736,2.954475,1.887152,4.702675,2.737129,1.639438,1.11952,4.426739,6.154711,3.818624,4.950448,4.872934,2.36689,S  8
3.940037,-0.9799958,4.09113,5.233843,1.977305,6.001711,3.75412,5.618383,0.7939364,2.590245,12.17444,9.394142,5.021374,5.692727,3.417686,S  8
-3.588304,-9.049959,-6.638977,-4.790284,-13.70135,-0.6011837,-6.911077,-0.1588911,-5.043846,5.510748,4.568922,0.5116401,-0.9053462,-5.314468,-8.503242,S  8
-7.057003,-14.76923,-11.95761,-8.879858,-18.53362,-2.281713,-8.95448,-4.036608,-8.981385,-6.851205,-2.265861,-4.550495,-3.876245,-0.5579391,-11.33639,S  8
-0.6781375,-10.22856,-4.753155,-2.539263,-9.739438,3.120233,-0.7920108,3.145174,-3.993165,0.313684,3.78048,1.171801,-1.760006,3.116965,-7.271,S  8
-5.578357,-12.7205,-8.832773,-9.768783,-15.83289,-1.249642,-3.325328,-1.336796,-6.635018,-1.911658,0.2456455,-0.8861999,-6.306712,-3.468062,-14.05838,S  8
-4.895451,-13.77697,-10.48675,-9.616109,-17.42369,-1.63602,-6.610779,-0.686371,-5.997428,-5.884298,-3.121814,-6.08611,-6.00458,0.3589537,-15.99054,S  8
-0.9594535,-6.919994,-6.625479,-6.592167,-11.2387,0.7426534,0.1075086,0.9212688,-2.029561,-0.5087934,-0.6834118,-1.450658,-3.578882,5.692767,-13.72218,S  8
-3.041707,-5.775093,-4.262702,-9.017685,-9.20808,-2.604696,2.284832,-0.3597254,-1.337914,-5.224568,-6.425478,-3.101634,-8.923232,4.731713,-14.88154,S  8
1.990957,-2.853979,-1.737558,-3.567277,-3.681354,-0.3449231,1.847675,3.617522,0.1867007,-0.5730242,-3.259846,-3.104893,-4.929689,3.064379,-11.10941,S  8
6.458209,-0.01117725,1.006116,1.13842,-1.848213,2.705095,2.209817,4.367296,3.507647,-0.5983915,2.258698,3.043332,0.8284496,9.931428,-7.518049,S  8
6.131978,4.345208,5.322619,3.182058,2.839531,1.216779,6.223551,4.997989,7.196651,-0.0174135,-0.9178036,3.24792,-0.8961452,15.2736,-5.625329,S  8
6.181561,2.640217,3.877668,3.26685,3.754171,0.1883579,4.498219,3.686002,2.94324,-0.6872621,-1.061817,2.256942,-0.9972653,10.25402,-3.609711,S  8
-3.514284,0.5618778,-3.504359,-3.959351,-3.864997,-1.072446,-3.475242,-3.091584,-3.040362,3.905286,-0.1468078,-4.551597,-1.063501,-7.271533,-8.506612,S  9
-1.284206,-1.736762,-2.478323,0.9834263,-3.202775,-0.9221395,-1.167161,-0.9744728,-5.0822,-2.577052,2.637562,0.7928605,1.891645,-4.691342,-3.301611,S  9
-0.4602858,-3.262535,-0.1259107,0.4399658,-5.645053,0.1028573,-8.210021,-0.1929521,-1.271315,-5.567685,-5.510323,-7.549025,-1.331018,-10.84322,-4.417553,S  9
1.535214,-3.039383,0.6456702,0.5584813,-5.450181,2.669907,-9.592779,2.191781,1.562885,2.1302,-4.982667,-7.42517,1.915726,-6.920421,-9.138239,S  9
1.88484,0.1641764,1.287258,4.543818,-0.7639858,3.454992,-3.752839,0.6743572,0.03735806,0.3311774,4.125922,-1.590603,6.120348,-0.4739382,-1.777747,S  9
2.425516,-2.363365,1.567972,4.451684,-4.287733,3.474445,-9.768513,0.3694147,1.283568,-3.56175,-0.7788373,-4.142751,3.023742,-8.693481,-2.922251,S  9
2.400922,-4.533655,1.464551,1.699562,-5.786539,1.757423,-9.821564,3.133295,2.598304,-0.2226893,-6.904731,-8.060962,0.08688568,-9.503487,-6.446033,S  9
0.3745912,-3.046138,-0.9195689,-1.271743,-5.212817,1.137803,-10.06739,0.607955,2.472265,1.784199,-5.8538,-10.31647,-0.7702876,-2.455671,-6.403763,S  9
-2.524272,-1.067696,-3.62312,-2.870794,-5.669537,-1.758312,-8.53318,-2.802381,-0.02733211,1.815414,-4.462031,-6.196878,-1.886551,-3.948558,-7.14148,S  9
-2.334501,-4.221544,-4.412394,-2.857227,-7.693317,-3.067163,-8.12262,-2.470631,-2.635332,-1.642285,-4.880576,-8.865931,-4.807466,-10.64309,-8.093579,S  9
-2.983545,-4.107991,-4.702082,-6.601628,-5.946402,-3.053781,-8.032555,-1.736327,-0.2082798,-0.557148,-7.772998,-9.824553,-6.517691,-5.850945,-7.852998,S  9
-5.708517,3.660862,-3.491149,-7.451402,0.09248564,-4.585942,-2.20545,-2.809485,0.2186231,6.245458,-7.295722,-7.113602,-6.473584,0.1303239,-4.145363,S  9
-7.037112,-7.994114,-11.06315,-10.45406,-11.32055,-8.614537,-9.393264,-7.321406,-8.792014,-6.528578,-7.494973,-12.07418,-9.849527,-8.952165,-13.96462,S  9
-5.08433,-3.871364,-8.081335,-6.862274,-6.703076,-4.894066,-5.058005,-4.797458,-5.764794,-3.720296,-2.46071,-5.675586,-5.465238,-10.98922,-9.297806,S  9
0.091194,7.979673,2.922081,0.7787998,9.076604,1.525686,3.297423,0.8020809,2.198432,4.668554,1.192669,-1.126717,0.001022877,-1.346282,5.08491,S  9
-1.841808,-5.56051,-5.195104,-6.063522,-2.979825,-4.73474,-4.633107,-2.825417,-5.64858,-6.336134,-5.420398,-7.748449,-4.853218,-2.322272,-6.852071,S  9
-4.617558,-6.922678,-8.706106,-5.840874,-8.462164,-4.560832,-6.269936,-5.114167,-8.398551,-7.474731,-2.035873,-5.778615,-3.775159,-12.43251,-10.66838,S  9
6.417143,5.433903,4.675229,7.816936,5.800978,4.941594,-0.02406299,2.960068,2.709792,0.805773,5.963721,-0.02995074,7.416281,-8.839216,4.746381,S  9
8.11514,5.880763,7.160014,8.186308,10.38338,4.917634,3.725059,4.954481,3.590229,3.006663,3.72616,1.56688,6.786759,1.212198,8.288148,S  9
0.5412038,-5.889736,-3.149819,-0.8104011,-1.906753,-0.1135789,-1.318805,-1.176982,-5.015966,-6.025008,-0.5643963,-2.379086,-0.02120913,-1.935186,-1.524547,S  9
5.782161,2.47346,1.971863,3.939612,-0.3464425,0.4517173,-0.4839295,2.579399,3.585059,2.24688,0.8331298,-4.24251,4.834366,-7.488561,0.2234509,S  9
-2.968042,-0.6682391,-8.318141,-6.043191,-6.660759,-3.785856,-0.78041,-6.180886,-5.475652,6.170835,-1.807985,-0.429912,-3.841129,0.5678514,-5.406417,boundary
-2.91619,-4.224003,-6.771046,-4.975827,-9.441326,-3.525114,-1.875986,-1.568066,-4.694504,2.271521,-3.208998,-3.590798,-4.81603,-5.570348,-7.237685,boundary
-9.042006,-10.1333,-13.58334,-11.39305,-14.13434,-8.179764,-6.982981,-8.165936,-10.93828,-5.799245,-6.822167,-6.874084,-10.40451,-8.089417,-10.78038,boundary
-4.004107,2.781429,-3.499101,-5.890336,-0.9012275,-3.022723,7.920129,-3.249961,-2.282921,4.894139,2.503732,4.19788,-2.666372,10.99401,-0.5354943,boundary
-2.821467,7.503154,-1.016985,-3.007625,2.224004,-2.064243,10.77009,-0.7135279,3.656006,10.41641,3.614101,5.237227,-0.08735042,9.942978,1.516773,boundary
-1.824121,-1.164109,-3.268972,-1.851523,-0.7727157,-3.017777,3.111312,-0.4328624,-0.7317181,0.3458887,-0.3118949,-0.2783642,-1.203817,2.5157,0.7047167,boundary
-3.574155,6.229535,0.3882048,-2.263049,6.123767,-4.073796,10.21963,-0.3774562,1.320995,2.877086,2.175469,4.282936,-1.45259,14.23586,4.131557,boundary
1.344037,15.97275,8.075975,4.030506,14.97174,-0.9255372,15.81011,2.707838,11.54544,10.31309,4.055527,8.419686,4.310673,17.69225,10.38333,boundary
8.186672,15.99114,15.78274,11.96572,20.9348,1.438513,12.99607,10.41294,15.55691,11.06356,3.656828,5.85996,6.949975,14.89162,14.14726,boundary
1.291658,12.90431,5.798842,5.17866,16.02681,-5.328127,10.22346,3.637637,8.260715,4.257905,-2.466028,3.103413,0.3953159,13.16874,9.494034,boundary
-3.558846,-6.037245,-0.6253193,-2.663758,-2.647545,-7.736968,-3.41311,-1.257516,-7.451915,-4.713439,-5.6471,-2.652479,-7.486861,-4.740541,-0.7930326,boundary
-4.253823,-9.793906,-1.3922,-3.978203,-5.085614,-10.50126,-9.12847,0.1824628,-8.985001,-5.193673,-9.785711,-4.230381,-12.34997,-6.520645,-4.916444,boundary
-7.630084,-15.36205,-1.405745,-9.946996,-11.26972,-16.49187,-16.71823,2.477796,-8.456845,-11.44652,-14.84971,-13.23187,-17.39584,-11.77979,-9.509123,boundary
2.642957,-3.52165,4.791769,3.868001,1.315625,-5.949985,-8.285945,6.55501,-0.1567536,-6.871493,-5.798421,-3.541394,-2.260687,-3.377813,1.595594,boundary
5.55452,-0.4325528,3.753293,6.465721,1.985281,-2.677177,-7.278989,5.195765,1.719067,-0.7953962,-5.648098,-3.193333,-0.3830198,-5.298228,1.981541,boundary
4.78803,-5.026567,3.860173,1.93249,-4.566383,-6.077045,-12.61216,10.74174,2.448016,-2.914861,-10.06948,-6.862484,-5.679573,-9.764449,-2.984431,boundary
7.2807,-5.798077,3.765572,5.653204,-2.690016,-4.11779,-12.26437,10.853,1.305487,-9.436757,-7.912217,-6.017,-2.000082,-5.281145,-0.1012802,boundary
9.825737,0.0236233,5.299327,12.24294,3.696133,1.326806,-3.803247,8.743903,3.387233,0.690065,-2.287718,-2.243408,5.538122,-0.2662804,6.762452,boundary
17.40262,2.29634,8.221674,16.87961,5.469844,8.238862,0.1907135,14.5324,7.037272,1.450079,2.047998,7.037945,9.826584,2.560688,9.785504,boundary
11.92787,-4.978665,0.59203,8.789759,-4.261767,4.24051,-4.001751,10.82049,-0.2622106,-5.240171,-2.950335,-0.5198681,3.885201,-3.158739,2.069781,boundary
8.911403,-3.293222,0.9177916,9.175696,-0.6059445,3.321968,-0.1407719,8.141865,-2.649002,-0.7676358,0.5278863,1.482268,3.746526,4.347002,4.896054,boundary
-2.234963,-6.387977,-4.67293,-7.535194,-8.512218,-6.396119,-6.130413,1.481467,-0.6472129,-2.695674,-12.49986,-10.56761,-7.661308,-10.48717,-8.469116,S 10
-4.94122,-11.83215,-8.058215,-8.625749,-13.45934,-11.54254,-10.85058,-2.860307,-4.188107,-6.304653,-16.56597,-14.43265,-13.12998,-14.07844,-12.25499,S 10
-2.286021,-6.443395,-3.511863,-5.253578,-6.829139,-8.198566,-8.780997,0.5725332,-2.426249,-6.156894,-15.50761,-14.43361,-10.05811,-13.67353,-10.5589,S 10
-6.691989,-9.206263,-5.745052,-10.57944,-8.870502,-8.666451,-8.782652,-3.239713,-4.627729,-8.99442,-13.64616,-10.99521,-12.37888,-9.755997,-9.370014,S 10
-0.5114156,-6.145326,-4.946012,-4.362903,-7.633341,-1.955861,-3.486686,-1.667299,-1.321349,-2.340399,-7.618448,-5.241558,-6.266559,-4.12848,-4.59885,S 10
-1.316773,-7.250659,-5.350707,-5.530688,-9.336373,-4.211465,-4.86512,-0.3318435,-2.827614,-3.835488,-11.50874,-8.332218,-8.938133,-4.821514,-8.061742,S 10
-7.477539,-10.42847,-6.944343,-10.43975,-10.41962,-7.795986,-11.80991,-4.452484,-5.98056,-9.370414,-11.62036,-10.33403,-12.90115,-9.654155,-11.33264,S 10
-1.327986,-4.154136,-3.836421,-3.761548,-4.970905,0.05126011,-6.319991,-3.43013,-2.183695,-5.192141,-5.353041,-3.38356,-4.729415,-3.404178,-3.584446,S 10
2.666805,-0.8555139,-1.580376,-0.9457937,-3.079767,3.931227,-1.1907,-0.007867816,1.963524,-0.489997,-4.003305,-2.747694,-1.479541,2.534981,-1.418837,S 10
-0.5673278,-2.302779,-2.702601,-3.957248,-4.164338,1.093284,-2.158019,0.07517505,0.8496422,-1.152385,-1.324827,-1.225848,-3.807964,1.722348,-5.034032,S 10
-2.026484,-1.99798,-3.202796,-2.385475,-3.823862,-0.659573,-4.494387,-3.048029,-2.272755,-3.602547,-0.7548035,0.5189833,-2.298833,1.886543,-2.166312,S 10
2.592206,1.481702,0.6553674,2.37401,0.5335726,3.950629,-2.522494,0.3462361,3.253574,-0.1614518,0.01702797,-1.088674,2.226265,1.860568,0.5774295,S 10
1.265483,2.2757,-0.3782997,-0.2343153,0.7329907,3.079072,3.403509,-0.8268163,2.684183,0.7010321,4.248187,3.177474,1.324031,5.775238,-0.2989766,S 10
2.399752,3.657552,-0.06888475,2.876472,2.030445,4.859634,6.967621,0.09819625,0.4383534,2.524458,9.753936,9.174404,6.211258,13.02899,4.746252,S 10
2.327263,3.018188,1.535667,5.230638,2.042224,3.667275,6.274612,2.771174,2.427,3.554728,7.987024,6.743821,7.168176,11.33187,4.957181,S 10
-5.89114,-3.903517,-5.865666,-3.893882,-5.39299,-3.634618,-0.8659614,-6.837783,-5.403561,-3.722122,2.660192,0.4835209,-2.409009,0.3938017,-3.96557,S 10
1.154471,1.559554,-1.820623,1.485032,1.347705,4.143875,6.799246,-1.867849,-2.548972,0.7452223,8.235076,6.221786,4.820365,8.151996,2.029178,S 10
2.710186,2.886913,0.89762,4.71319,1.057281,6.573795,11.82694,3.666725,1.082824,4.728558,11.33801,8.684705,9.273895,14.33204,6.527452,S 10
-8.98498,-8.418343,-10.23893,-6.929966,-10.94969,-3.347965,-0.06548063,-7.443919,-11.13007,-5.305706,2.165356,-0.3350468,-2.97709,3.147706,-6.320595,S 10
-6.874986,-6.89849,-8.882441,-7.281902,-9.403284,-3.468364,-4.318259,-5.983606,-8.986509,-4.918794,-3.77076,-5.13757,-6.172885,-4.49377,-9.858829,S 10
-3.695992,-5.806526,-5.625823,-5.486475,-8.05146,1.029571,-3.505798,-1.636038,-3.58982,-3.195204,-2.319831,-6.87388,-3.317027,-6.12398,-6.933141,S 10
4.877553,-6.720962,-2.008824,3.250512,-4.08237,7.415629,-3.221502,-0.5600802,-5.102764,-3.80044,1.104996,2.147232,2.67174,3.569735,1.023818,boundary
6.34239,-6.364374,-2.12458,4.714574,-3.514639,9.365261,-0.9346107,0.5924342,-6.49158,-0.138942,3.200786,0.9919286,5.245518,1.53313,-0.8401265,boundary
-2.233356,-9.841366,-6.758284,-2.614467,-9.131679,1.871156,-4.253658,-4.037924,-8.480811,-6.354437,1.330288,-0.331376,-1.456286,-3.456378,-5.346913,boundary
1.455776,-10.40281,-5.983034,-0.1844104,-7.259218,1.949301,-4.251885,-2.940892,-9.27751,-6.43094,1.806715,1.75623,0.07466146,-2.270756,0.1073701,boundary
2.435626,-11.21609,-5.516164,1.537428,-6.431605,3.42393,-1.33355,-1.698591,-10.17869,-5.963826,1.47098,1.480296,1.56052,2.750257,-1.663952,boundary
-1.453705,-11.01658,-5.44104,-1.141617,-7.864874,-2.446938,-3.66148,-2.778442,-8.733332,-9.521336,-1.895234,-2.786531,-1.587921,-1.512589,-5.103613,boundary
-2.675688,-11.55591,-7.300808,-3.185759,-7.007078,-3.947109,-3.789401,-4.07244,-9.506485,-8.270596,1.420983,-1.976586,-1.62255,-3.771702,-2.624963,boundary
-1.198544,-10.73808,-6.075893,-0.6693726,-5.474622,-3.197437,-1.041754,-2.756211,-8.824291,-8.165741,1.747456,-0.4051264,0.2178195,1.462301,-0.3069897,boundary
-1.058023,-8.226439,-5.820924,-1.320623,-5.628499,-5.092524,-1.718377,-1.596791,-5.29322,-10.08824,-2.692575,-4.170616,-1.74838,1.674398,-3.525944,boundary
-1.755885,-6.277242,-5.377364,-2.418713,-4.789835,-8.002001,-1.783428,-3.495321,-5.053021,-7.072352,-3.786778,-8.341537,-3.1359,-1.965713,-5.336369,boundary
-12.03704,-11.54858,-13.52504,-13.33272,-13.83881,-9.555263,-11.35726,-11.88,-8.969363,-11.03589,-20.17843,-17.71349,-17.53981,-12.11042,-18.13309,boundary
-12.11776,-9.172185,-9.513412,-10.92276,-10.61969,-8.248789,-7.278741,-9.90965,-6.512649,-6.687729,-15.49938,-11.89022,-14.55692,-5.864181,-13.38255,boundary
-19.10951,-13.12692,-17.45987,-20.73516,-16.46823,-13.64979,-10.49179,-17.26779,-14.28194,-10.38821,-15.98141,-15.15016,-18.24026,-9.870924,-18.10105,boundary
-13.38721,-6.878324,-10.72694,-13.32187,-10.3897,-9.053442,-5.031592,-11.72376,-7.072206,-5.005854,-10.17861,-10.97938,-10.82339,-4.088642,-12.09929,boundary
-11.41465,-5.350865,-6.742974,-8.397016,-7.235722,-3.663006,-1.752737,-8.620609,-3.509844,-1.258095,-2.996998,-3.131615,-5.951322,0.4513381,-8.011198,boundary
-19.77186,-8.571458,-11.681,-17.72676,-9.956198,-9.864882,-6.937971,-14.99998,-9.185002,-4.498102,-6.130344,-6.723456,-11.17528,-4.500144,-8.891969,boundary
-15.84853,-0.7067239,-7.6806,-13.11708,-3.697813,-6.42028,-0.2147582,-12.88053,-3.712935,1.760946,-2.195881,-3.365569,-5.868305,0.3523032,-4.491375,boundary
-15.68532,-1.677816,-8.432047,-10.28855,-3.58499,-2.965909,1.410001,-12.51263,-4.409914,1.686338,3.294113,1.112506,-2.787266,1.553849,-3.683341,boundary
-14.91071,-2.175478,-4.270806,-9.684664,-1.753803,-1.434778,-2.238861,-10.09331,-4.137171,0.861892,2.498885,1.266907,-1.876309,-1.369555,0.5823582,boundary
-16.46037,2.287387,-5.139083,-11.63985,0.3749957,-1.412417,1.077532,-12.44712,0.7760804,5.542491,0.2061928,1.093054,-4.348263,1.401361,-0.399445,boundary
-18.08634,2.373372,-8.340759,-13.36515,-1.681288,-3.948559,1.349642,-14.11382,-2.85692,4.960202,-1.078234,-0.0519911,-7.214542,-2.264217,-4.636967,boundary
6.34239,-6.364374,-2.12458,4.714574,-3.514639,9.365261,-0.9346107,0.5924342,-6.49158,-0.138942,3.200786,0.9919286,5.245518,1.53313,-0.8401265,S  2
-2.233356,-9.841366,-6.758284,-2.614467,-9.131679,1.871156,-4.253658,-4.037924,-8.480811,-6.354437,1.330288,-0.331376,-1.456286,-3.456378,-5.346913,S  2
1.455776,-10.40281,-5.983034,-0.1844104,-7.259218,1.949301,-4.251885,-2.940892,-9.27751,-6.43094,1.806715,1.75623,0.07466146,-2.270756,0.1073701,S  2
2.435626,-11.21609,-5.516164,1.537428,-6.431605,3.42393,-1.33355,-1.698591,-10.17869,-5.963826,1.47098,1.480296,1.56052,2.750257,-1.663952,S  2
-1.453705,-11.01658,-5.44104,-1.141617,-7.864874,-2.446938,-3.66148,-2.778442,-8.733332,-9.521336,-1.895234,-2.786531,-1.587921,-1.512589,-5.103613,S  2
-2.675688,-11.55591,-7.300808,-3.185759,-7.007078,-3.947109,-3.789401,-4.07244,-9.506485,-8.270596,1.420983,-1.976586,-1.62255,-3.771702,-2.624963,S  2
-1.198544,-10.73808,-6.075893,-0.6693726,-5.474622,-3.197437,-1.041754,-2.756211,-8.824291,-8.165741,1.747456,-0.4051264,0.2178195,1.462301,-0.3069897,S  2
-1.058023,-8.226439,-5.820924,-1.320623,-5.628499,-5.092524,-1.718377,-1.596791,-5.29322,-10.08824,-2.692575,-4.170616,-1.74838,1.674398,-3.525944,S  2
-1.755885,-6.277242,-5.377364,-2.418713,-4.789835,-8.002001,-1.783428,-3.495321,-5.053021,-7.072352,-3.786778,-8.341537,-3.1359,-1.965713,-5.336369,S  2
-12.03704,-11.54858,-13.52504,-13.33272,-13.83881,-9.555263,-11.35726,-11.88,-8.969363,-11.03589,-20.17843,-17.71349,-17.53981,-12.11042,-18.13309,S  2
-12.11776,-9.172185,-9.513412,-10.92276,-10.61969,-8.248789,-7.278741,-9.90965,-6.512649,-6.687729,-15.49938,-11.89022,-14.55692,-5.864181,-13.38255,S  2
-19.10951,-13.12692,-17.45987,-20.73516,-16.46823,-13.64979,-10.49179,-17.26779,-14.28194,-10.38821,-15.98141,-15.15016,-18.24026,-9.870924,-18.10105,S  2
-13.38721,-6.878324,-10.72694,-13.32187,-10.3897,-9.053442,-5.031592,-11.72376,-7.072206,-5.005854,-10.17861,-10.97938,-10.82339,-4.088642,-12.09929,S  2
-11.41465,-5.350865,-6.742974,-8.397016,-7.235722,-3.663006,-1.752737,-8.620609,-3.509844,-1.258095,-2.996998,-3.131615,-5.951322,0.4513381,-8.011198,S  2
