segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,labels
-5.215969,-0.6177171,0.4706921,-0.6335326,-8.444645,-10.36084,-7.525967,-10.31557,-8.649623,-5.297962,-6.801228,-3.663403,S  3
-5.447009,-2.147955,-0.786133,-2.634016,-7.772928,-9.070125,-5.534327,-6.70297,-5.928402,-5.033815,-5.909744,-4.439256,S  3
-6.259975,-1.068345,1.278684,-1.209484,-6.183623,-7.543338,-5.238729,-5.79661,-6.521527,-5.530735,-6.41765,-4.356545,S  3
-0.8475578,-1.512505,-0.05543625,-1.433053,-5.224137,-3.959716,-2.842682,-3.740021,-3.767071,-4.143887,-1.876049,-2.668399,S  3
-0.5088675,-1.284375,0.511164,-1.05265,-2.725606,0.2665067,0.2498235,2.132164,1.064081,-1.708413,0.9506433,-1.557151,S  3
-0.1859674,-0.3388286,3.74776,2.240133,-0.2937105,1.24499,0.9949342,1.946451,0.9181865,0.03116968,1.962097,0.6405293,S  3
3.119297,-1.957692,0.8339347,0.539788,0.4621262,3.641484,0.9392738,2.12588,1.229709,-0.1130643,3.341094,0.1920414,S  3
3.018274,-0.658384,1.346948,0.4914048,1.564795,6.704678,2.262409,4.403079,2.946159,1.306026,4.547445,0.300524,S  3
3.409156,0.7908075,4.861005,3.408977,4.044537,6.41962,4.984964,5.370128,5.074421,5.530737,5.689064,3.93966,S  3
1.752289,0.04463262,5.126037,0.8858158,5.519529,3.95923,1.481996,3.150733,2.314454,5.224691,3.386157,3.357552,S  3
-0.5194993,-2.029192,0.8444671,-2.18042,0.9474737,0.8838368,-2.56129,-3.429503,-2.841264,0.529965,-1.393755,-2.200509,S  3
-0.5932094,0.20643,1.363805,-1.99523,2.229526,0.5596309,1.061093,-0.6002808,0.5275609,2.787948,-0.8508788,0.8061317,S  3
-2.062934,0.9837711,5.150651,-1.868011,4.360586,-1.385537,-0.7339384,-0.2634978,0.1201306,5.258848,-1.887855,2.277528,S  3
-5.067142,-3.189895,-0.02256462,-5.392501,-0.7470939,-6.53872,-5.153544,-7.834677,-5.578873,-1.081982,-7.117914,-3.682518,S  3
-4.780058,-1.203269,-1.992589,-6.821455,-1.875237,-5.855659,-4.162303,-6.575774,-4.680211,-3.004944,-6.358192,-2.990228,S  3
-3.19497,-0.8279608,-0.3399371,-3.55612,-0.1337062,-4.500719,-1.544499,-2.806108,-1.003065,0.2049943,-4.826167,-0.9721644,S  3
-2.432482,-3.867124,-3.858107,-5.255606,-2.632054,-3.222338,-2.906651,-2.7338,-0.9362009,-3.238054,-4.439361,-2.797309,S  3
-1.65666,-1.230167,-2.753648,-4.230609,-2.13737,-1.386705,-1.723366,-2.043902,-0.9067027,-3.930878,-1.977686,-1.404525,S  3
1.111254,-2.139418,-2.343731,-0.9929007,-0.7921084,0.8869753,1.723996,0.9813343,2.438913,-1.703527,1.224039,0.2511509,S  3
3.351757,-2.097014,-3.547624,0.1155618,-1.45882,4.617446,0.6495426,-0.5312377,0.3762341,-3.326382,3.219665,-0.8654541,boundary
-9.34442,1.642354,4.980418,-0.06737941,4.154619,-0.5449879,2.98275,0.8576357,1.633891,3.132363,-0.4337798,2.826573,boundary
5.184415,-4.386068,-6.821492,-4.874981,-8.283221,-5.002797,-7.730512,-10.62083,-9.334456,-7.390065,-5.920141,-8.089657,boundary
-0.548668,1.099647,2.302732,1.527408,4.993026,6.0926,5.253234,4.826804,5.486772,3.292366,5.521812,4.192253,boundary
-5.859406,-0.1670039,-0.8833122,-3.423302,1.937145,-0.09961899,0.5990447,-0.9705485,-0.4050493,0.580171,-1.617393,-1.241985,boundary
6.762057,-2.049224,-5.014153,-2.968694,-4.879119,-2.592525,-3.412388,-5.555283,-4.037379,-3.859494,-2.952586,-4.88006,boundary
-6.253774,1.209432,4.174708,-0.3956935,3.856295,3.820602,3.314135,4.163034,4.111655,4.019487,3.138657,2.829775,boundary
5.38693,-0.617138,-5.441021,-3.955348,-3.68285,-0.07879364,-5.529367,-4.801593,-5.576359,-3.429576,-2.716069,-4.873704,boundary
-1.514546,1.755421,1.902907,0.8821722,2.848472,4.483572,5.122378,5.273291,6.024624,4.66525,3.092649,1.974027,boundary
-3.200879,-0.05595918,-0.40511,-2.911733,-1.949062,1.615288,-2.447146,-0.3588792,-1.075184,0.0505419,-0.240309,-1.553306,boundary
-2.936853,-3.082613,-8.461673,-4.346284,-0.8157807,-5.03892,-2.428004,-4.429419,-5.217627,-3.674619,-6.190969,-5.906058,boundary
-2.662858,-2.2041,-11.21494,-4.031707,-8.295675,-3.181092,-3.170643,-4.798318,-5.71023,-6.991307,-6.122339,-9.119988,boundary
0.4303731,-1.144546,-6.401186,-1.16867,3.343945,0.5624983,-0.1749213,-2.59704,-2.541188,-1.743098,-1.642251,-4.101311,boundary
1.66527,0.005547146,-1.787969,2.617778,0.9582599,0.6094697,-0.3708603,-3.419358,-3.402627,-0.3353519,-0.1241844,-1.571911,boundary
2.221633,0.1148409,-4.963541,2.280957,-8.003376,3.276962,0.7235023,-1.357779,-1.683319,-3.21612,1.33852,-3.721994,boundary
-0.9923357,-0.08949836,-1.932884,-0.2293182,2.400025,-1.599556,-2.574871,-5.486671,-4.866845,-0.08932346,-1.424682,-2.913264,boundary
5.817084,2.659923,4.48015,7.603262,5.635496,7.320089,8.215784,5.322513,4.075024,6.834069,6.657171,4.525385,boundary
3.993518,2.177115,3.544389,6.381608,1.204533,6.837806,5.90569,2.911504,2.57898,4.726936,6.890862,4.078044,boundary
-3.55136,-0.8450513,0.5221741,-0.07689582,0.3964557,-4.01058,-1.623734,-3.837242,-4.600986,1.129752,-1.574557,-0.9682034,boundary
3.570939,1.939972,6.122843,5.223082,9.311931,2.575518,8.580334,5.869914,2.720125,9.124495,4.829702,4.817663,boundary
-0.1824428,0.9494878,4.015634,2.434466,-0.8555701,0.6084643,3.826231,1.023384,-1.076963,3.937916,1.354817,3.024656,boundary
0.131177,-0.2690388,2.446887,-0.5793165,0.910445,0.5657578,-1.58345,-0.988705,-0.592371,-0.9911227,0.2340337,-0.06386663,S  8
2.749407,-0.05851551,0.5530477,0.3234793,-2.141925,2.115477,-0.01195814,-0.3366417,0.03826144,-2.303716,-0.7794865,-0.4779199,S  8
1.974572,-0.7370255,2.685517,1.482225,1.04204,3.124488,2.836365,2.353393,4.658131,0.9210865,1.772928,2.745289,S  8
0.1205538,0.6026362,4.067062,0.5066284,1.920035,2.483539,0.7480854,0.3295353,3.265523,1.79792,1.391109,1.81759,S  8
2.543798,0.4969253,-1.619024,0.01556984,-3.820528,-0.4867751,-3.229319,-2.024938,-1.819492,-4.61592,-1.906942,-1.69,S  8
0.9769611,0.9938066,2.115772,2.018786,1.325629,1.762232,2.175913,1.509487,4.705384,1.387536,1.56491,2.870918,S  8
-0.2792887,1.843271,3.794258,3.086713,1.491252,2.744563,2.587657,1.959223,4.463361,2.4331,3.044658,3.182401,S  8
-0.1495285,0.6358367,0.5415139,0.7642619,-2.244716,-1.552461,-4.193255,-2.784825,-0.9209743,-2.380436,-1.241988,0.3366667,S  8
-2.724851,2.106058,0.5899246,-0.06558388,-0.6722754,-4.50157,-2.6218,-3.610033,-1.827219,-2.263352,-4.018261,-0.3965825,S  8
-2.051376,2.477859,1.808503,0.6117206,0.05460017,-1.811648,-0.9921706,-1.017767,0.2971359,-0.5818522,0.6022362,0.5157849,S  8
-3.628458,0.1388436,2.191755,1.357286,0.525245,-1.907345,-1.840952,-2.349949,0.6351049,-0.1227212,-0.1280909,1.404753,S  8
-3.488179,0.7904063,-0.1658853,-2.351776,-1.642305,-5.780756,-5.402696,-5.752353,-5.421278,-4.170918,-6.23786,-2.478353,S  8
-3.310344,2.223254,0.8620594,-3.266053,0.03835429,-4.698126,-5.430583,-5.54838,-4.249816,-3.118748,-2.953137,-2.694389,S  8
-4.653661,-0.4829137,0.04124825,-1.236732,1.487304,-3.431073,-1.273726,-3.844793,-1.532338,-1.378353,-2.263568,-1.58774,S  8
-1.150854,-0.2545626,0.0305516,-2.2419,-0.1112928,-1.39879,-3.336624,-3.727043,-3.341655,-2.038357,-2.179579,-2.186349,S  8
-0.6729836,0.9948371,-0.1093117,-2.404353,0.4144788,-0.6281867,-5.388456,-4.555048,-4.32759,-3.093854,-1.728698,-2.788252,S  8
-3.063325,-0.6975181,-1.583695,-4.781463,0.1427405,-4.4274,-4.677389,-6.981371,-5.319481,-2.957763,-4.783304,-4.161511,S  8
-0.2999221,0.8637384,0.3972895,-1.161107,2.01494,1.083282,-0.2401313,-1.594895,-1.112075,0.6700907,0.4599882,-1.555208,S  8
2.412446,-0.5059077,-2.704469,-0.4699787,-1.655824,0.9287438,-4.590096,-2.86901,-4.170268,-3.017266,-0.2230752,-2.630013,S  8
-2.362236,-0.1404031,-0.7512165,-4.715394,-1.884091,-3.510208,-6.737095,-6.230162,-5.696211,-2.625734,-3.439387,-2.919901,S  8
-0.8594255,0.9303533,-1.400208,-2.706391,-0.7732064,-2.100051,-3.53921,-3.910798,-4.325441,-1.077326,-3.121261,-2.607432,S  8
6.203876,2.447523,4.828557,7.961873,9.172837,9.81563,10.03609,10.72481,11.52643,8.425457,9.105173,6.932125,boundary
3.292018,1.252743,4.577708,6.333446,9.859589,9.618537,14.59472,16.38006,14.75903,9.80954,9.098062,6.535776,boundary
2.770336,0.564747,4.620284,4.641967,5.820282,4.451169,7.131568,8.536697,8.153416,6.241582,5.671607,5.408524,boundary
1.494421,1.962844,8.231811,5.938709,12.9956,5.990768,9.256642,10.73354,10.33145,9.953089,5.280737,6.55943,boundary
1.137818,0.3164818,5.490438,5.112845,7.919887,3.691153,10.26452,11.33019,10.43394,7.403067,4.727604,4.819379,boundary
0.2531938,0.6745263,2.498257,3.421302,3.055243,1.878027,3.403045,6.277147,4.197083,2.972788,3.105154,3.331424,boundary
-0.895174,0.5345557,4.654722,3.002026,9.392651,1.746092,5.576039,6.612248,5.745488,5.815187,1.281587,4.147357,boundary
2.54198,0.5864374,4.602259,4.33544,5.132844,1.890892,3.308429,5.986197,3.945321,3.20772,1.603207,2.691813,boundary
0.706171,0.7598698,-0.3846401,2.951837,2.038656,1.842709,-0.1261263,2.407176,-0.1744508,-0.8135382,0.766093,0.9915934,boundary
2.329477,1.189766,-0.6458532,2.314361,3.849674,0.5015588,0.4001214,2.064977,0.08417641,-0.1864156,-0.1014217,0.9543889,boundary
3.292258,-1.741711,3.572339,0.2269171,8.852614,2.498659,0.7350835,-0.2926917,0.3916495,2.29582,-0.6841668,1.286425,boundary
1.01315,-0.8416345,3.256381,-1.696797,-2.199134,1.656822,0.2653036,-0.870204,2.700171,-0.9850426,0.0965585,2.261024,boundary
-2.604424,-0.1963054,3.39383,-2.779145,-1.270389,-2.449761,-1.408718,-1.669665,0.662604,0.1492083,-1.314959,1.347347,boundary
3.128164,-1.364528,4.296345,1.041666,7.887793,-0.2187079,0.03244183,-0.367161,1.4444,2.353985,0.058792,2.163034,boundary
-1.579002,-3.543272,0.9798266,-1.736737,-10.64014,-0.2950772,-0.5861579,-1.003791,1.101716,-3.37424,-1.307515,0.6191721,boundary
-0.5525415,0.32377,4.085937,0.7220721,-0.9180427,3.169517,4.475658,4.750465,7.207656,3.116098,4.920107,5.527368,boundary
2.62186,-0.9642193,4.391326,0.2071879,-0.5302677,-0.5911767,2.39488,1.307934,4.619257,2.405711,1.821468,3.4252,boundary
-4.10047,-3.111197,4.484813,-1.297622,-1.242316,-2.453604,-1.459447,-2.439616,-1.118422,2.076839,-2.164285,1.562101,boundary
3.177937,0.3353948,4.523841,3.658994,-1.953957,6.396659,5.565803,6.372527,7.405903,3.639114,6.478018,6.175112,boundary
3.888424,-1.299328,4.914874,2.146648,-1.138933,5.634126,8.20899,5.47596,9.014176,4.390382,6.202257,5.178178,boundary
1.123317,0.3858377,9.256278,1.637674,8.82418,3.369044,4.565423,3.065418,4.857179,9.084913,4.297029,6.294884,boundary
-3.041193,-2.272321,-4.512524,-4.393044,-5.779876,-3.609738,-7.005232,-4.685832,-8.451933,-5.388503,-4.419862,-2.860345,boundary
-1.788466,-3.37019,-6.19161,-4.619238,-0.4575514,-2.604472,-6.038416,-2.852609,-7.229928,-4.358837,-3.576844,-4.477849,boundary
0.2972316,-0.7473878,-5.480754,0.7169327,-2.82877,1.758469,-2.658373,1.775681,-3.267241,-2.462508,1.073245,0.07155968,boundary
-1.433388,-2.805547,-9.182144,-4.045734,-10.63285,-3.416955,-10.80455,-5.807659,-11.37794,-9.207031,-4.830833,-6.906946,boundary
-3.274388,-1.502867,-5.759075,-5.057738,-0.4469038,-5.211668,-11.02458,-6.726674,-11.14597,-5.255911,-5.671716,-5.166481,boundary
-1.873673,-1.65064,-5.055168,-1.061946,-7.13268,-1.254352,-7.401365,-2.379252,-6.815979,-6.175849,-2.606364,-3.734611,boundary
1.033785,-1.137705,-6.901647,-3.032515,-7.307805,-2.973785,-7.591308,-3.768989,-6.584974,-7.074625,-2.364312,-6.251942,boundary
-1.731933,0.6895149,-3.62672,-1.806931,-0.5854169,-3.569268,-6.104514,-2.190509,-5.889839,-3.102602,-1.210159,-1.417885,boundary
-1.95637,-1.075747,-3.546656,-3.983057,-6.154618,-4.816072,-8.704582,-4.947763,-7.633721,-6.049099,-3.390263,-3.978692,boundary
0.3111001,1.086949,-0.006562422,-1.540715,1.828656,-3.738456,1.920215,1.461405,2.25824,0.7671834,0.6844818,0.6690399,boundary
3.300605,-0.07504028,0.4134286,-1.690985,11.85156,8.751926,8.212393,7.330695,8.653878,7.090915,2.461715,-0.9632964,boundary
1.196162,-2.986528,-6.273511,-4.709841,-2.332579,2.023473,2.71488,1.972842,2.289116,-3.140361,-1.441879,-6.271855,boundary
2.52122,-1.691835,-2.065687,-2.464924,-0.6535224,3.672747,-0.07234162,-0.2295224,0.4845625,-2.506581,-0.3626169,-5.2955,boundary
2.768372,-0.4008879,-0.1380089,-1.059148,9.259901,4.657629,2.921538,1.975723,4.304282,2.268806,1.852451,-1.665011,boundary
-1.803839,-2.893781,-9.096882,-6.766294,-16.91223,-6.696189,-10.22671,-9.043928,-9.539166,-11.99098,-6.798608,-8.663913,boundary
1.522841,-0.9825455,-5.027623,-1.723168,-10.13039,-1.827525,-5.976724,-5.775505,-4.391702,-8.249297,-2.389124,-4.779565,boundary
1.565234,-1.584225,-1.454305,-2.446857,1.167589,-1.654705,-4.343477,-5.614372,-2.704496,-2.72695,-1.618459,-2.181516,boundary
-3.12917,-1.647706,-6.856632,-6.907587,-16.83441,-8.85455,-13.99846,-12.87829,-11.63586,-11.44768,-7.986594,-7.026604,boundary
1.884346,-0.1132445,-4.779848,-1.341797,-9.264047,-2.517045,-4.484905,-4.945044,-3.088591,-5.959612,-1.619197,-0.9582636,boundary
0.4406241,-1.507339,-3.504504,-2.27258,-4.856172,-1.424019,-4.789354,-4.455883,-2.548371,-4.906561,-1.339314,-1.05509,boundary
-1.421751,-1.963679,-4.094785,-5.766295,-7.599788,-4.031249,-8.879882,-8.569792,-5.545772,-6.068809,-5.231061,-4.406941,boundary
0.8861591,4.734506,5.652307,0.8463259,12.42525,4.099226,15.62407,17.38513,16.0066,9.924139,5.641724,6.487127,S 10
1.26385,3.563655,2.462336,0.6954604,9.293072,3.222454,10.47176,14.36888,12.60817,6.3634,4.442318,4.771685,S 10
2.717952,4.238592,2.415888,-0.0154896,7.020779,5.689821,7.344818,14.29143,10.07354,4.592258,5.443185,4.682175,S 10
4.274703,3.420616,3.480348,-0.5534772,5.244861,6.74781,5.646932,12.16398,8.238027,5.233343,3.818608,3.033562,S 10
2.505431,3.205282,4.239333,-0.1504347,3.866908,3.18439,5.187062,8.560004,7.093111,4.214351,3.904095,4.568129,S 10
1.486337,2.37437,0.9735299,-1.014311,-0.1317653,3.407412,2.469828,8.300853,4.826127,1.463873,3.70325,2.116479,S 10
5.700909,2.85013,1.594995,0.8633898,-1.216941,5.56917,1.285347,7.482404,3.904001,1.935837,3.694876,3.047693,S 10
2.224248,2.5755,4.778037,0.2597213,-0.3745605,3.868426,4.142189,5.656161,3.787526,3.383067,5.088738,4.499101,S 10
2.266291,0.4303106,0.6998222,-0.198397,-3.62291,1.642053,2.515764,3.397727,2.199163,1.169554,2.70554,1.849936,S 10
3.145987,1.359454,-0.1544704,0.8425265,-2.147461,0.966204,1.487946,2.540024,1.05516,1.74348,2.337247,3.174854,S 10
-1.334323,2.133425,4.296766,1.652541,1.122034,0.3404645,5.691934,4.487743,3.271739,5.309347,4.345414,4.478563,S 10
0.6369043,-0.9796333,0.9781182,-0.07112981,-1.505089,-1.006153,2.017877,-0.882,-1.180756,2.054742,0.985854,1.559457,S 10
1.09248,-0.08013513,-1.521832,0.3144711,-0.1285796,-1.217391,2.181074,-0.9655473,-1.272122,2.565469,0.9046953,1.325994,S 10
-2.919406,1.0181,2.792647,1.692326,4.455156,-3.704244,4.158156,0.7319215,0.8239503,6.269815,0.9448937,3.792324,S 10
-1.885232,-1.005081,0.8960963,0.899581,3.146241,-2.388782,1.242877,-2.403229,-2.737072,4.040471,0.1671145,0.7312525,S 10
0.1784454,-0.07601161,-1.037523,1.13445,1.358396,-1.183632,-0.1279659,-3.059627,-3.276121,2.131795,0.1664803,-0.2890536,S 10
-0.902171,0.1220998,-0.03610901,0.3713785,1.346165,-2.821465,-0.9377329,-4.202459,-4.404128,2.777333,-1.273918,0.3463694,S 10
-0.7421851,-0.377012,-0.3291064,1.899022,2.786142,-1.726852,-1.16169,-3.286575,-3.872629,2.904032,0.004870776,-0.243184,S 10
-0.4628963,0.9901446,-0.2096153,2.218343,-0.03940086,-0.9085064,-3.67433,-4.062253,-4.340074,0.4125452,-0.02356368,-0.815952,S 10
0.4402661,-0.02599021,-2.574961,-0.1899386,-6.067151,-0.5713593,-5.467187,-6.391339,-7.552579,-2.760164,-1.309991,-3.670948,S 10
0.6058411,0.5633233,-1.246573,0.09924787,-3.625306,-1.973089,-5.259508,-6.216926,-7.382654,-2.09376,-0.9432154,-1.916931,S 10
5.130795,5.168618,8.814863,7.731264,9.292883,11.5755,13.49934,13.2841,12.91539,11.05735,10.27255,9.773314,boundary
12.5935,-0.5153627,-2.531412,2.470749,-6.819313,-0.1807011,-1.489848,0.4017663,-1.348188,-3.445045,1.883953,-1.45851,boundary
-3.657923,0.1689546,-2.213695,-0.6795995,-4.158601,-1.160718,0.3418559,1.775572,0.5197784,-1.310909,0.9414498,-0.5825437,boundary
1.733664,1.665615,0.5648603,2.80094,-1.342069,3.942047,2.455722,4.776038,3.344355,1.23285,4.289296,2.564895,boundary
15.75137,3.264177,-0.6788111,6.152641,-6.157861,7.035407,0.08323455,3.838288,0.7914156,-1.709459,6.763139,1.981769,boundary
-3.662031,-0.785931,-4.617942,-1.185998,-6.81075,-3.319048,-3.870324,-1.515245,-3.513056,-3.161176,-2.159183,-2.781941,boundary
-6.639419,-1.206239,-1.55153,-1.632729,-2.181567,-1.133981,0.06337845,1.720557,0.641508,0.1476037,1.048135,0.3049335,boundary
8.379596,4.453653,2.663679,4.337446,1.046003,9.499314,4.486118,7.033035,5.165898,3.977132,8.491732,5.469007,boundary
3.524414,-2.829506,-6.212096,-2.286855,-6.262063,-2.478122,-7.37866,-5.194164,-6.436825,-4.648528,-2.977367,-4.244983,boundary
-8.970297,1.352929,6.012942,-0.6261072,8.351962,3.128306,8.055801,7.78216,7.759435,10.12061,4.970188,6.809247,boundary
-5.150442,-2.928309,-7.972317,-5.841605,-9.939703,-8.966545,-17.68847,-15.5326,-19.49048,-13.7907,-14.3101,-11.69733,boundary
2.875302,-1.159579,-4.781749,0.03316872,-4.706574,0.01239546,-11.15642,-7.517673,-10.37236,-9.208058,-5.028588,-5.42768,boundary
1.545056,-1.174912,-4.579912,1.602841,-6.527281,-0.585005,-13.38762,-9.964963,-13.28632,-8.908811,-3.518716,-6.10231,boundary
1.697462,-0.9778369,-4.420304,1.354601,-9.427879,0.5795813,-10.78753,-7.335371,-12.15197,-8.486243,-2.929809,-4.748122,boundary
7.851943,1.247603,-0.7952079,6.026061,-0.304856,7.685078,-2.085812,0.3202088,-1.055356,-1.118972,5.36243,2.283967,boundary
4.580492,0.6902636,1.32554,5.920331,3.266745,5.377675,-4.232296,-1.900275,-3.051708,1.100806,5.820374,2.692346,boundary
2.669035,-0.7865185,-1.59691,3.0572,-5.79817,1.595623,-5.759146,-3.254599,-5.790764,-3.488348,2.299576,-0.3859205,boundary
2.809343,-0.7360192,-2.361517,2.737952,-3.740973,2.250536,-2.439971,-2.633665,-2.299365,-1.506234,2.721628,1.21059,boundary
-0.5804376,0.4339131,3.676337,1.59364,5.594716,-0.4579667,-2.324521,-2.797352,-0.9657117,4.245113,1.839517,4.107795,boundary
-2.129251,-2.735629,-1.283101,-1.656445,-4.135289,-4.825586,-5.423626,-5.100733,-4.269651,-2.286146,-1.421588,-1.376956,boundary
-6.302144,-3.584514,-4.070715,-4.870817,-3.805195,-7.839219,-6.750831,-8.712634,-6.808177,-4.07866,-5.536701,-2.446876,boundary
-3.514598,-0.7162135,-1.858466,-1.844648,-8.993207,-7.796008,-11.0928,-8.909582,-10.46908,-10.19991,-9.465597,-7.547324,boundary
-6.779746,-1.755833,-0.7720033,-2.702584,-3.918429,-10.98215,-9.920593,-8.291967,-10.12218,-7.721096,-10.41963,-7.635713,boundary
-4.631919,2.270333,8.245255,0.979287,5.94002,-7.653413,-0.397575,-1.168411,-0.134065,3.790242,-3.431157,1.234151,boundary
-5.976166,1.367539,8.994811,2.02994,2.14513,-10.94196,-1.293529,-3.928272,-3.201062,3.102536,-7.135099,1.996527,boundary
-6.035125,0.266001,5.60385,2.16327,1.672226,-10.42745,1.350978,-2.466757,-2.094937,2.923306,-5.889748,1.250724,boundary
-2.454632,4.688842,13.07149,8.035576,11.6374,-3.375075,12.20741,7.612356,8.736297,14.76098,4.727045,9.692677,boundary
1.244801,4.532765,11.53246,10.24493,15.53908,1.189188,11.35901,7.945171,7.378707,14.49891,7.225302,11.15635,boundary
3.817572,3.736784,5.833871,9.889879,4.570984,5.477283,13.80768,10.64639,10.51182,10.30155,10.14219,8.78983,boundary
6.656727,4.671535,6.3154,14.37785,11.24178,9.658721,17.22382,14.10697,12.75285,14.61719,15.02461,11.32989,boundary
10.05252,4.560836,2.555016,13.3308,9.395585,14.64149,11.89304,13.69621,9.776555,9.557371,16.27945,8.909834,boundary
-2.413711,-2.327552,-3.897001,-6.320788,-0.4349373,-4.725627,-2.440434,-0.6260782,-0.6197618,-3.022911,-2.728436,0.4385382,boundary
-0.5374082,-1.337626,-0.6678005,-4.926612,-4.757702,-3.74293,-2.776863,-0.7767985,-0.325741,-3.695712,-1.629047,0.8860465,boundary
-2.267696,-0.4462937,2.675707,-3.758646,-2.612796,-6.887408,-7.068067,-4.058033,-4.999444,-2.855937,-5.087482,0.3875933,boundary
-0.9826925,-1.190181,1.856269,-2.830549,-0.8346251,-3.200949,-4.536459,-2.354212,-2.509763,-1.341044,-1.419537,1.66246,boundary
0.9768734,-0.0626437,3.593174,0.6464583,-2.129266,0.9831123,-1.856381,-0.9988493,-0.6946979,-1.330644,1.129532,1.886168,boundary
1.526758,1.747463,6.403803,1.693523,-1.482469,0.4551585,-5.976562,-2.535631,-3.925461,-0.3475946,-0.6620213,1.569775,boundary
1.25591,0.5017728,4.273628,1.273157,-0.9794672,1.698154,-4.003128,-0.7104145,-2.26369,0.2777656,1.553643,0.9072863,boundary
1.766929,0.3123451,2.762359,3.861513,-0.37316,4.439409,-2.043268,-1.010981,-1.230092,-0.03474798,2.835278,1.264957,boundary
3.303608,2.389571,3.14387,4.122303,-0.6128196,5.960892,-3.260918,-0.5463901,-1.503806,-0.127976,3.205027,1.437258,boundary
1.819932,1.383093,0.2524527,2.131244,-2.953147,2.945554,-4.406312,-1.628144,-3.360156,-1.467421,0.7891123,-2.659923,boundary
1.441165,1.218798,0.07266144,3.475172,-0.8608993,3.84911,-3.033061,0.4447723,-0.5136147,-0.8969961,2.588948,0.1266887,boundary
-1.461294,1.473086,4.140342,2.313352,4.178922,-5.591289,3.431076,-1.01311,1.027081,3.768749,-4.551866,3.624254,S  2
-0.3009487,0.0367841,2.801291,3.643129,4.890345,-1.027197,4.78076,2.019722,2.801475,5.226087,-2.451767,2.143791,S  2
3.243755,0.7528604,-0.5748694,2.920705,4.425228,2.205254,5.812953,2.847638,3.150386,3.586715,0.9664049,2.476943,S  2
3.911829,3.17388,0.7043248,3.003,5.75706,7.214225,8.014259,7.824459,6.440753,3.668483,5.919212,4.296402,S  2
6.555356,-0.493461,-3.742722,1.98953,0.6063759,9.140959,2.291701,5.176713,1.725638,0.1056316,5.393497,-0.1733406,S  2
6.737036,0.2711751,-3.007894,2.794111,2.561816,11.76979,5.480817,7.456363,5.074329,0.4008594,8.509109,3.125755,S  2
2.166685,3.482173,-0.298897,0.6437046,3.090328,10.62529,5.652083,9.436073,5.83306,1.75343,8.876162,2.915136,S  2
4.059177,-0.2768236,-4.500268,-2.09781,-2.559706,8.20811,-2.052982,2.564281,-1.273341,-3.610445,4.768034,-1.148363,S  2
1.97876,0.4766935,0.3412378,-0.7159068,0.4011161,6.713192,0.10054,3.652147,1.255253,-1.334465,6.107307,2.482611,S  2
-3.117275,1.555446,1.649176,-3.476472,0.2843393,-0.3284158,-1.06081,1.31226,-0.5518675,-0.1770932,0.7486465,1.515666,S  2
-3.092175,0.9498225,2.053801,-3.58327,0.01132008,-1.48925,-2.033954,-1.06072,-1.185771,-0.1357494,-0.4858223,1.651616,S  2
-3.074272,2.779582,6.734728,-2.481789,4.829683,-2.700107,1.326443,0.790813,1.099545,3.477614,0.4901748,3.938612,S  2
-5.039851,0.1463865,3.286232,-4.605934,2.911277,-8.770155,-1.790698,-3.448298,-1.564454,0.5819522,-5.144236,0.7259985,S  2
-5.398485,0.7290614,4.047982,-4.475612,2.962122,-9.425941,-0.8142092,-3.48002,-1.440524,1.878522,-5.171982,1.916402,S  2
-2.209764,3.787122,7.238693,-2.024132,9.44131,-4.604222,6.569498,2.508111,5.528367,6.946112,-1.012728,4.076798,S  2
-2.461785,-0.07056164,0.6807208,-3.635612,5.894701,-5.758917,2.491827,0.7707703,2.740915,0.5998582,-2.810449,-0.7130974,S  2
-1.890435,-0.1216463,-0.4764051,-5.033907,2.859767,-6.868901,-0.6391888,-2.5308,-1.142643,-1.567983,-4.767737,-2.344652,S  2
0.1494597,0.664712,-1.397212,-4.476362,4.167848,-2.796048,2.226275,0.4242926,2.908473,-0.5461797,-2.178046,-1.979756,S  2
0.04570597,-1.645329,-5.377406,-5.293664,0.373761,-2.37316,-1.755686,0.4670188,-0.8243101,-6.077521,-2.223784,-5.591556,S  2
0.7929462,-0.8501104,-4.513397,-4.399179,-1.785912,-0.2200704,-3.697364,-1.643993,-1.822784,-6.804597,-1.585503,-6.01766,S  2
-0.2890944,-2.465508,-7.386401,-7.680678,-5.080578,-3.749525,-9.518381,-7.322177,-7.465326,-10.7021,-5.68941,-8.135653,S  2
0.8067654,-2.14502,-4.548378,-3.635414,-4.337122,-1.124475,0.595036,2.175559,1.613569,-2.634006,0.3800669,-1.619449,boundary
-5.084819,-3.46739,-3.661289,-4.688934,-2.222293,-5.338445,-3.59549,-2.291565,-3.018135,-2.615184,-2.84727,-4.037968,boundary
-11.56045,-2.781646,-1.43491,-6.25039,-2.82943,-5.000235,-1.942216,-2.528915,-1.030903,-1.177605,-3.770131,-2.426599,boundary
-5.703714,-2.094049,-2.138741,-5.701716,-0.6229982,-6.290746,-3.61578,-3.447299,-4.185179,-0.9676443,-6.596799,-3.550427,boundary
-5.11337,-4.474275,-4.139544,-5.721383,-1.553414,-4.548463,-4.3182,-5.602781,-4.743642,-3.269273,-5.636348,-4.898781,boundary
