segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,labels
-5.682392,3.016905,3.369262,3.474664,2.283405,3.15928,-0.6100025,8.541652,8.859332,9.923112,4.678473,6.103179,4.375898,S  2
13.07164,1.561795,1.290096,7.124487,1.946765,10.68598,4.753399,7.315112,6.438109,8.343632,3.874204,9.579904,4.664208,S  2
0.3203387,1.579094,-0.5697357,1.520835,-1.453013,5.854792,-1.542814,4.77699,5.428222,6.010638,0.1970498,6.063267,1.510685,S  2
2.407403,2.126043,-0.7686453,3.593701,-0.4702087,9.487792,2.23702,5.204443,7.367091,7.260881,1.405091,8.041535,2.209092,S  2
6.87298,-0.666894,-4.858944,2.934015,-1.069114,9.149842,2.756441,4.135574,5.613091,5.980341,-0.0004588805,6.539217,0.4392134,S  2
0.614598,-0.8900316,-4.917295,-0.7247444,-1.822877,6.00797,0.1496538,1.902335,3.463814,3.559299,-1.573647,3.045773,-1.909568,S  2
2.842328,-2.295068,-7.730836,-4.069059,-6.534052,1.605588,2.792792,-6.594562,-4.870164,-4.169693,-6.737225,-1.879024,-5.147656,S  2
-5.899902,-2.56516,-8.011316,-6.895928,-3.467995,-7.005176,-1.353785,-7.917625,-8.140778,-7.834335,-6.425429,-8.471781,-7.63996,S  2
-3.684357,-3.862832,-8.533213,-7.078822,-4.741617,-6.831905,0.4915224,-8.508662,-9.343749,-7.828375,-6.085344,-9.958365,-8.371505,S  2
-4.56707,-6.729213,-11.62463,-10.63428,-10.27428,-13.81138,1.401101,-16.07408,-17.39583,-15.06779,-12.20961,-15.01993,-11.33765,S  2
-10.94946,-5.626902,-8.819627,-12.27818,-7.427262,-19.47245,-2.549305,-19.21776,-22.307,-20.83522,-11.07237,-19.58627,-12.30909,S  2
-1.095249,-0.5824006,0.1598173,-1.620983,-1.785676,-0.03833256,-3.42857,1.165232,3.530833,1.937158,-0.7831717,0.8045904,2.374765,S  5
2.126112,-1.750636,-0.2670572,2.099729,1.542595,1.705053,2.073936,2.273169,5.101289,3.855344,0.9819008,2.704589,3.815168,S  5
2.809577,-1.238925,0.7496439,3.266597,2.437813,3.370464,1.744215,5.170231,7.832333,5.34385,2.824977,6.356398,4.96042,S  5
-0.9905375,-1.32804,-0.2260431,-1.261694,0.1929445,-0.3232269,-2.041119,-1.398287,1.909644,-0.7789809,-0.01738686,-0.7620059,1.416673,S  5
3.280587,-0.8885584,0.813273,2.630781,6.021445,4.4424,0.8112726,4.050816,6.478095,4.953983,4.466529,3.124683,3.440402,S  5
1.604021,-0.3425128,-1.037367,0.7356401,3.184287,-0.1951144,1.121047,0.3382706,2.275642,1.179808,2.378592,-0.97149,1.213582,S  5
-0.08762942,-2.413842,0.7021511,-0.4323827,4.081717,0.6650262,0.4062749,0.6316816,1.938035,0.8402839,2.686019,-0.7022264,0.7853696,S  5
2.033932,-0.9289899,-0.3411181,1.10684,3.452233,2.963417,0.8712066,1.175338,3.006837,1.814901,2.702108,1.271397,0.802106,S  5
2.717114,-0.03424102,-1.547015,1.724295,2.520906,3.005242,2.13533,-0.06450462,1.919163,1.433214,2.542783,-0.4887104,0.8841394,S  5
0.7543988,-1.235756,0.5297434,0.08416201,2.469122,0.4323035,0.3012122,2.949086,2.274809,3.067544,3.143669,-0.09209253,0.201628,S  5
-0.2842875,-1.25532,0.8133405,0.4839226,1.103465,0.5087537,0.8896965,-1.213575,-0.359792,-1.42111,1.676131,0.7272162,0.1375512,S  5
4.473043,-0.6488908,-1.538319,4.630051,0.1080221,6.635164,4.056992,3.438609,4.929392,4.548503,2.460912,5.394813,3.390691,S  5
2.225075,0.7865674,-0.1308103,2.397562,-2.590555,1.669355,0.5985103,3.046864,3.540968,3.010633,1.276324,3.154926,2.330661,S  5
1.092273,-0.6349636,3.203857,2.531529,3.756601,2.98298,-0.4867979,3.381923,3.989493,2.525045,4.912899,5.156876,3.258139,S  5
4.779563,0.2931169,0.3073588,5.636164,-0.6946006,6.162359,4.243082,5.524815,6.061152,5.21843,2.672235,8.681959,5.434678,S  5
4.06181,0.9157355,0.594704,5.019706,-1.250428,5.463243,1.423674,4.327274,7.37242,4.011858,2.304021,7.656666,5.510387,S  5
4.522007,0.07356693,2.014199,4.370541,4.644311,4.964465,-0.00870856,7.808971,8.721497,6.661774,5.650787,7.738506,5.972863,S  5
3.474936,1.567835,1.405501,3.226812,0.9811855,4.421137,1.727422,4.408555,5.27397,3.145753,3.209164,7.151481,4.056481,S  5
5.028407,0.7913054,3.092135,5.345994,5.811116,7.93534,0.8714544,8.372149,11.89022,7.64554,6.152688,8.954109,6.653867,S  5
4.662166,-0.5447573,-1.881539,2.19834,1.951331,1.48455,2.150245,3.929559,4.366308,2.258619,1.860159,2.633497,2.719331,S  5
1.070702,1.056741,-2.725455,-0.5196939,-0.4815739,1.407604,-0.4263585,1.138123,2.791293,-0.2209459,0.5679283,1.290886,-0.8327382,S  5
0.988658,-1.014275,0.8723577,1.580184,4.485169,3.37965,-0.3458683,4.328619,6.48124,6.359482,1.835363,3.655714,3.170061,S  7
0.3865439,-4.73973,-3.035899,-2.782576,0.881147,-5.745375,0.6129194,-6.014995,-0.8639308,-3.276143,-3.268775,-6.407706,-3.98596,S  7
4.000692,-1.417142,0.09333486,1.106837,2.53271,3.488188,1.284487,1.900809,4.664652,3.448024,1.603088,1.039405,-0.08552694,S  7
-1.467187,-1.282289,-0.2034591,-1.99027,1.06897,-0.2375788,-1.14172,-0.7083334,2.930606,1.420492,-1.407052,-0.7954655,-0.6532179,S  7
-2.494016,-2.391874,-1.086558,-2.439635,2.76694,-1.297434,-1.840644,-2.460175,4.084321,0.1895646,-1.008796,-4.134841,-2.53068,S  7
4.926046,-2.766677,-2.211897,-1.21068,-1.288855,-1.525203,2.349077,-4.042112,0.9521812,-1.741107,-2.503911,-4.014306,-3.523015,S  7
-3.367927,0.8882215,0.1014775,-1.671963,0.9181787,-1.067693,-0.6014106,-1.543629,3.018861,0.4641891,-1.175629,-2.199287,-1.385164,S  7
-1.096943,0.2392489,-0.06366425,-2.27291,-0.7583744,0.5043128,-0.3447417,-3.739706,1.632503,-2.022179,-1.359659,-3.569104,-2.986771,S  7
1.229521,-2.156637,-2.768421,-2.319288,-4.123677,-1.465851,1.157384,-4.78029,0.8046073,-2.762148,-3.999193,-3.857959,-4.082642,S  7
-3.366621,3.204689,1.604965,-0.1089855,1.882472,0.8481195,-0.5606298,1.165598,6.25117,2.549555,1.180832,0.02654005,0.9481198,S  7
1.128365,-0.4940416,-2.671375,-3.383642,-6.770498,-1.871051,2.454057,-8.929007,-5.739096,-9.077633,-5.336449,-6.479011,-6.086017,S  7
-0.2228775,0.7730291,0.3753259,0.3456776,-0.4936889,3.543569,1.307061,1.672664,5.487136,2.371525,0.3398546,2.11272,0.4761145,S  7
-2.670595,1.87715,0.470595,-1.659127,-1.642076,1.202606,-0.9505396,-0.6118321,3.890356,-0.3537076,0.1984011,-0.5193549,0.2696795,S  7
1.326726,-1.079317,-1.719199,-1.902222,-5.124366,1.030677,2.583571,-3.932586,-0.8393125,-5.865944,-3.637815,-2.569765,-3.390619,S  7
0.968885,1.462098,0.593611,0.7979991,-0.09744296,3.069785,1.522817,3.032099,6.470175,2.241902,1.342568,2.432678,1.361533,S  7
-0.5003168,-0.4832862,-1.353741,-2.466702,-4.046301,1.615949,0.8440438,-2.631897,1.834248,-3.80597,-1.621547,-1.379631,-1.439048,S  7
0.6635727,0.4648004,2.432166,0.6387441,1.835719,5.568199,1.091209,4.484772,10.11879,2.332223,2.091699,3.439682,2.703355,S  7
1.090321,-0.47572,-1.082005,-1.325639,-4.702488,0.4093023,-0.4278059,1.114892,7.490784,-0.5761702,-1.109756,-0.4660145,-1.2824,S  7
2.002608,-0.428992,-3.096247,-1.73565,-3.875539,0.6187823,3.000383,-2.281161,5.636626,-4.44501,-2.930887,-0.8316863,-2.139104,S  7
-0.64946,2.37188,3.908485,1.136672,5.756914,5.382667,-0.6541066,5.750619,14.02459,4.093164,3.945464,2.947388,4.154561,S  7
1.093257,-0.8752924,-0.7675,-1.83728,-5.711401,0.2841672,-0.08801488,0.3297144,10.75633,-1.01308,-2.153179,-0.6269588,-1.483198,S  7
7.874674,2.981287,0.7966396,4.724241,-2.542226,7.736717,2.28504,1.147252,4.860604,3.880999,0.7630972,5.223927,4.027589,S  8
6.549183,6.51438,6.205438,8.032854,4.095685,13.79731,-0.3595492,4.408995,9.667147,8.631304,6.632487,10.8921,8.566974,S  8
6.11858,2.14791,-0.6621857,4.394766,-3.658405,8.293809,2.837106,-0.8885416,4.787868,2.548055,-1.031475,8.793584,3.744999,S  8
6.040191,3.17671,1.378691,6.088702,-1.487619,8.886992,0.6820427,3.645363,8.904445,6.505853,2.555356,8.562778,6.016514,S  8
4.543679,2.200596,1.374974,4.192295,0.7192407,6.210932,0.1569818,2.101762,6.850372,5.077807,2.694907,6.521719,4.758022,S  8
-0.6830088,2.070352,3.126214,2.638534,2.38845,4.241868,0.3180992,4.583819,8.725337,6.567228,3.294318,6.637511,6.036183,S  8
0.3149692,1.665228,0.4914316,2.893976,1.83582,2.406038,-0.6952716,5.848514,8.386053,7.773125,3.867679,4.487952,5.305686,S  8
-2.475833,-2.525235,-1.694487,-2.832806,1.922965,-3.894234,-0.5560047,4.39909,5.009724,4.039782,0.7830133,-0.7139025,0.4820487,S  8
-3.042544,-0.2074745,1.997901,0.2635101,7.88515,0.8802968,-1.110454,10.1489,10.86074,9.505121,5.665726,1.640226,4.506783,S  8
-2.000646,-0.02503976,0.3123352,0.869731,6.150035,2.336809,-0.6606674,10.35554,9.710827,9.363921,6.579163,2.336076,5.43744,S  8
-2.62661,-1.404284,0.666566,-1.566341,7.812396,-2.318846,-0.07253171,10.17329,8.189112,8.291604,5.196723,0.5887261,2.209169,S  8
2.358825,-2.151493,-2.197083,0.2838632,6.862228,4.279514,2.620957,10.87551,8.711692,7.987981,4.252211,1.117147,1.467021,S  8
2.831406,-0.395912,-0.02110344,3.671661,8.334631,10.33613,1.127377,12.9299,12.74446,9.847924,7.25192,5.820376,5.373087,S  8
5.105697,0.8427983,1.4998,5.191206,7.328536,9.399958,3.176406,11.45356,10.73727,9.423013,7.190525,7.80999,5.578459,S  8
8.977358,0.1409706,-1.177358,5.082051,4.318039,11.99337,6.361526,8.30656,7.571675,5.887685,3.793151,7.18611,2.802727,S  8
8.190828,-0.446097,-2.331034,6.382088,2.905508,13.36434,4.840137,7.429279,8.881847,4.657325,2.325479,7.154294,1.933513,S  8
7.832353,0.6111567,1.84971,7.554598,3.574358,15.32593,4.033406,8.285542,9.352377,6.146624,4.823317,11.28231,6.243021,S  8
10.37711,2.065562,1.197414,8.24727,1.422887,13.49168,6.309654,4.764935,7.097961,3.725037,2.693314,9.630249,4.573141,S  8
6.229958,-0.2041598,-1.410283,5.411338,-2.421837,7.96258,5.689337,1.660119,3.304306,0.3521915,-0.4841482,4.396674,0.4612671,S  8
1.014294,-0.4821609,3.100227,3.438825,1.406202,6.185019,1.678555,3.848062,4.395907,2.082123,1.34268,5.863556,3.476548,S  8
4.227885,-0.1425746,1.863115,3.391835,-0.8540899,4.00529,2.626029,2.300118,2.68218,0.9261699,0.5695748,2.673725,2.181839,S  8
-2.223162,-1.990952,-4.039814,-4.80133,-2.214493,-2.51891,-3.276592,-2.581885,-2.452067,0.5693243,-4.714677,-8.176429,-8.101003,S  9
4.434091,1.224703,0.2575632,1.968722,-1.781444,6.493439,-1.376795,0.5325378,2.419794,3.855361,-2.621489,1.862616,-3.197937,S  9
7.01721,3.564635,-1.079477,5.179871,-1.183484,12.09067,0.620199,-0.2395519,4.349788,5.206474,-1.988692,6.272534,-1.400147,S  9
9.730574,-0.1535931,-4.647878,2.457756,-6.271228,11.437,2.690617,-4.403247,-0.1402854,1.358035,-5.430809,4.230257,-4.343846,S  9
13.4211,4.029049,1.489043,10.9227,-0.4859197,18.54735,1.207497,3.665323,7.977393,10.3449,1.031322,14.24842,3.794043,S  9
10.63596,4.767396,2.449909,10.73564,0.9720787,14.49048,1.930857,3.741167,7.080972,9.16831,2.476917,11.7912,4.615144,S  9
8.204087,1.739842,-1.824078,5.867301,-5.553438,9.067013,2.489203,-1.517668,1.518018,4.351967,-1.64518,8.104104,0.6743451,S  9
5.118831,2.368213,2.141002,5.991162,0.1475523,7.025711,-1.704252,2.313904,3.482523,8.247774,2.794932,7.988235,4.753204,S  9
2.793207,1.550925,5.319418,5.450881,3.859445,1.685462,-1.33009,4.644006,3.712324,8.852836,5.772692,4.933177,5.548881,S  9
-3.705863,-0.04076137,2.426663,0.9120553,0.7835345,-5.379846,-3.742505,1.232186,-1.14764,4.708199,3.169864,0.1628923,2.13734,S  9
-8.909113,-1.863604,0.9534163,-4.98453,0.6798539,-11.94472,-6.960951,0.5539829,-3.305632,3.011973,2.332573,-7.005191,-0.2346613,S  9
-7.888952,-3.505673,1.653935,-5.003005,2.838153,-12.10345,-4.81709,-0.3846293,-4.949088,2.118179,2.810879,-7.688499,-1.00882,S  9
-8.737323,-3.243259,3.300308,-5.28438,4.691896,-11.7556,-6.543879,-0.2168608,-5.178405,1.726706,4.087071,-7.078351,-0.02607441,S  9
-12.09074,-3.005265,0.4662024,-6.776083,3.602008,-12.43257,-8.274471,0.7297401,-3.933209,1.836805,2.476589,-8.96822,-2.114887,S  9
-5.418952,-5.754516,-5.278581,-7.494281,-1.9963,-10.20657,-2.603761,-6.488471,-10.56034,-4.302616,-2.912659,-10.54399,-6.433143,S  9
-2.733879,-2.577172,0.5075372,-3.366514,2.237032,-2.660307,-3.031052,-2.475324,-4.518039,0.4821643,1.960883,-3.488175,-1.611587,S  9
-1.233675,-1.401959,-1.044948,0.2778355,2.490306,3.233027,-1.986676,-1.138705,-2.224353,2.24865,1.575584,1.739676,0.3722696,S  9
6.582907,-1.790299,-5.535591,1.906772,-2.73122,5.310803,3.149748,-6.463551,-6.689437,-2.333329,-3.258274,1.627437,-2.192852,S  9
4.443655,0.02243557,-2.638718,2.627994,-3.736301,6.945695,2.201349,-4.941934,-3.214183,0.3429471,-0.7267739,3.679629,-0.8127345,S  9
8.696822,0.06962403,-3.180927,5.945515,-3.234651,11.96991,4.888367,-2.846937,-0.8529389,2.982872,-0.4302366,8.816169,2.422293,S  9
9.575282,2.409563,-1.89728,7.550728,-2.037003,12.1387,5.27661,-4.731625,-2.429601,1.578446,-1.479757,9.910474,3.046632,S  9
0.4368778,1.095695,3.833897,1.404095,3.111983,1.060941,2.072993,3.016115,2.716951,1.831204,3.263623,-3.76454,1.595082,S 10
-1.041031,2.025746,-0.07014701,-0.5027257,-1.522662,-4.272174,1.826097,-4.940458,-7.032882,-6.716964,-1.166537,-6.002669,-2.300338,S 10
0.1181672,1.857682,0.3906243,1.035127,-0.4635622,-4.01178,0.9194846,-2.832384,-3.159127,-3.31378,-0.7287421,-4.548552,-0.1809034,S 10
2.478032,1.834543,0.8319818,2.785463,-0.05659561,1.6043,1.051476,-0.5030491,0.7494242,-1.354833,1.064936,0.06719217,1.012961,S 10
0.3242638,0.8254426,-3.300722,-0.1196803,-5.595638,-3.097424,1.978346,-9.209384,-7.617736,-9.021734,-3.574206,-3.050946,-3.472227,S 10
-2.898332,2.053052,-2.148484,-1.286529,-4.605578,-6.904877,-1.49731,-8.283491,-4.269665,-8.993267,-3.509178,-5.131115,-2.951976,S 10
0.6972575,0.6814112,-2.004619,0.275406,-3.355155,-0.3191727,-1.130249,-4.882331,-1.90902,-4.904356,-3.327673,-1.588872,-2.87722,S 10
-1.606628,-0.3409326,-5.278296,-2.719029,-7.107302,-2.168896,-1.863974,-8.572167,-4.377039,-7.368517,-5.633458,-2.336846,-4.421093,S 10
-1.308475,0.2431475,-4.981327,-3.861787,-7.089637,-2.367479,-1.142306,-8.484679,-2.207215,-8.227436,-6.941986,-3.46591,-5.722443,S 10
-1.575217,-0.4977009,-3.602472,-4.206464,-4.7672,-1.475663,-1.231076,-6.743284,-2.944669,-7.033809,-6.616317,-4.417984,-5.769264,S 10
-4.084951,0.7930124,-2.776701,-3.844312,-1.416466,1.554606,-5.092177,-1.049787,3.607916,-0.8855471,-3.438834,-1.399717,-2.036437,S 10
1.263845,-0.9861542,-4.266515,-3.329159,-3.935074,3.445731,0.1675458,-1.80044,3.449168,-0.8579869,-6.034056,-0.3303309,-3.765549,S 10
1.228029,0.1332608,-4.333975,-4.415361,-2.364849,3.035555,1.424318,-1.341303,2.20655,-1.634763,-5.360444,-1.042513,-3.240742,S 10
-0.02926677,3.266261,-0.3516637,0.5788088,4.451719,9.265719,-1.988533,6.49762,10.57073,6.387045,0.5278402,4.460884,3.306855,S 10
3.546897,1.159775,-2.044554,0.2042973,0.570615,6.220138,1.95448,3.745976,7.186085,3.939277,-2.310539,3.500563,1.053128,S 10
4.726426,2.088918,-2.259822,2.113026,3.092863,8.786783,2.374048,6.413238,9.839701,7.089257,-0.2484668,5.730864,2.947021,S 10
7.538434,4.59768,-1.889511,5.541677,3.154178,12.46685,3.826001,6.699719,9.038703,7.572453,1.790257,9.340285,5.69436,S 10
5.055322,3.644296,-3.001751,3.537792,1.152013,5.032914,3.362762,1.821809,3.614132,1.968124,-0.6926851,4.432713,2.425261,S 10
4.978735,4.064029,-0.03638396,6.821507,3.489928,6.743513,1.692387,4.273312,6.667298,4.794324,1.41626,6.276863,4.140301,S 10
6.869062,3.27436,-3.103585,4.675625,-1.286563,3.841779,3.775548,-0.7035906,-0.8153486,0.6438571,-0.6593416,3.056158,1.193767,S 10
3.099145,2.855639,-5.24287,2.456361,-1.78817,-0.7407528,2.022835,-5.007015,-5.398293,-4.543514,-1.816644,-0.7553416,-1.807058,S 10
0.6688538,1.316144,2.172054,0.445772,0.03322532,6.484015,-0.7669774,4.680778,4.464146,5.64489,4.836405,3.154726,4.27933,S  2
0.6331351,0.6801275,2.131698,0.3898396,1.316936,4.567548,-1.590366,6.62204,4.316748,6.461126,6.529078,-0.1191573,4.101231,S  2
-1.731448,0.4726893,-1.32635,-3.125068,0.9725977,0.1710651,-1.115537,5.040562,-1.173737,3.080141,5.04764,-4.181206,1.056989,S  2
-2.544123,0.474776,-0.7175283,-3.21868,3.464453,-1.963027,-1.05478,7.228536,0.3392187,3.681513,6.826751,-7.322111,1.40629,S  2
-2.984954,-0.2358993,0.6987121,-2.302718,4.815472,-4.99583,-1.63619,7.955951,1.263891,4.646632,8.238431,-8.11103,1.318817,S  2
-5.148981,-1.035802,-1.69121,-5.186223,3.083843,-8.799776,-1.317479,3.405725,-5.45349,0.1221034,4.993181,-11.3154,-1.372538,S  2
-4.288113,-1.234183,-3.764901,-3.920847,3.529939,-8.664,-0.5224108,1.647517,-4.412392,-0.4410407,3.086379,-11.81698,-2.764975,S  2
-5.496446,-1.777961,-1.672714,-2.741008,3.464652,-8.311039,-3.388224,-0.780767,-4.505943,-2.114725,2.575794,-7.890151,-2.67745,S  2
-3.401787,-2.548189,-4.948322,-4.551891,-3.494038,-10.43117,-0.6376374,-8.540507,-9.75259,-8.394531,-4.361163,-11.53935,-6.698462,S  2
-1.860081,-2.579826,-5.96018,-2.492496,-3.155357,-5.735383,0.4341394,-9.949366,-6.554117,-6.732483,-6.204062,-6.99155,-6.258917,S  2
-2.1385,-2.416665,-3.081823,0.5229145,-1.292251,-1.338576,-3.475376,-9.695278,-4.025155,-4.363612,-5.554435,-0.0988509,-4.401569,S  2
0.8706139,-3.476755,-8.136383,-1.564955,-10.82548,-1.14089,-0.3364307,-16.02074,-7.34286,-10.64582,-13.07531,-2.699262,-9.018995,S  2
2.777149,-2.239742,-5.501727,-0.4025646,-9.605643,3.834678,0.5037997,-14.90374,-4.439292,-8.666342,-12.14873,0.5170403,-6.81143,S  2
3.430282,-2.337304,-4.241542,2.524465,-7.407756,6.495645,-0.7420004,-12.15826,-0.503043,-3.469831,-10.33955,5.266773,-5.016545,S  2
3.096733,-3.129419,-5.661337,0.7849449,-8.695739,7.786381,-0.5034223,-9.180269,0.9253085,-2.873944,-10.87738,4.355966,-5.206522,S  2
5.066131,-1.529614,-3.257224,0.7567734,-8.100427,8.486135,0.702642,-7.073087,0.2604307,-3.068466,-8.644738,2.672621,-4.377969,S  2
2.555765,-1.778362,-2.870258,0.8942978,-6.61804,6.550505,0.2146055,-4.885978,0.8104955,-1.121351,-5.946487,2.857002,-3.86717,S  2
2.108244,-2.26447,-1.018013,-0.3214089,-0.5986398,4.086956,0.5564877,2.368973,4.1148,3.870082,-1.55144,0.2462005,-1.062292,S  2
1.141536,-0.6620018,0.9423413,-0.3944404,0.5337294,0.8949441,0.6722766,4.174005,2.131511,2.066867,0.9134997,-2.511374,-0.8579307,S  2
-3.522316,-1.076842,0.7049363,-1.727071,2.436327,-1.924219,-1.108113,5.621218,-0.1146783,1.261135,3.157802,-4.219459,-1.119165,S  2
-3.109844,-0.9654941,1.942513,-2.993862,5.698956,-7.987046,0.4912796,6.476545,-0.8107367,2.618973,5.815357,-8.775924,-0.1085256,S  2
-2.714951,2.523224,5.63133,1.280793,2.364632,-3.19927,-1.146418,-3.777574,-3.676742,-1.992225,3.985367,0.5757099,2.512876,S  6
-1.385315,3.645298,3.288992,1.597044,1.256696,-0.9981148,-0.3277436,-4.780626,-3.183593,-0.9846526,3.104554,1.051633,1.725536,S  6
1.638492,3.058349,2.833158,3.647323,1.804573,2.802572,0.5221037,-1.525962,2.468405,3.252418,2.964267,3.363079,2.514785,S  6
0.7026587,0.5501943,0.9061803,2.257967,-2.993036,0.1881474,1.014579,-5.102954,-2.589849,-0.7364142,-1.538572,2.012064,-0.6694095,S  6
0.0737287,0.4730073,-3.966372,-0.8225412,-6.365506,0.005628638,1.167023,-8.205132,-5.962976,-3.872337,-4.550444,-0.5970662,-3.908727,S  6
3.554535,1.108651,-0.9518508,2.772576,-1.102801,5.444481,1.70394,-0.8229539,2.035297,3.413907,-1.035198,3.573196,-1.255604,S  6
2.117144,-1.422163,-5.163348,-0.9686688,-5.295489,1.883304,1.422937,-3.606952,-2.726638,0.2598971,-4.544196,0.001436551,-5.271058,S  6
2.697377,-2.272064,-7.719129,-1.84577,-7.914773,1.278093,3.692213,-4.060588,-4.681643,-2.314704,-5.745018,-0.6516846,-6.427555,S  6
1.203746,-0.4693259,-1.784121,-0.241003,0.1959445,3.761692,-0.5862028,3.736049,1.60539,3.520395,0.3840081,1.306399,-2.366254,S  6
1.848381,-0.9526598,-5.144308,-2.697544,-1.255714,1.200016,1.166595,2.537877,-1.286673,1.938865,-0.6084985,-1.224607,-4.378923,S  6
2.13991,-0.1615565,-3.431139,-0.5669681,-0.6213583,0.8904716,2.679255,3.076553,-3.528744,0.4466468,1.177909,0.3110202,-3.382774,S  6
-0.3323168,0.1655171,-0.5771211,-2.892134,1.778917,-2.376001,-0.1110989,3.121788,-2.025746,0.3229479,3.03422,-3.156354,-2.03813,S  6
1.280464,1.855476,0.1129304,0.5768646,4.644042,0.3819907,0.9406075,6.073705,0.7201549,2.226355,5.551566,0.05669614,1.566945,S  6
-2.457824,2.43709,1.82111,-1.727054,3.539782,-4.50677,-0.7392654,2.160275,-5.531361,-1.871492,4.425276,-3.220049,-0.6618035,S  6
-0.1833956,2.518402,1.178608,-2.449265,2.593288,-5.074981,1.344895,-2.710769,-6.000482,-4.358982,2.708222,-4.76136,-1.374948,S  6
-0.3147186,3.529274,2.011487,1.647905,4.173862,-1.87477,1.193161,-0.8633711,-1.600387,-2.577065,4.073057,-1.154979,2.765692,S  6
-3.081466,2.095676,0.6504952,-3.051414,-0.9175347,-6.816685,-0.05395365,-6.434221,-6.62394,-6.69126,-1.64485,-5.943789,-1.268961,S  6
-2.068026,2.906452,0.6921439,-1.571731,0.9811431,-2.625556,-0.9464223,-7.113883,-5.249235,-6.18394,-1.801333,-2.758509,-1.469849,S  6
-0.8978159,2.192307,-1.397447,-1.462435,-1.201286,-0.8159676,1.368083,-7.945258,-1.860735,-5.384966,-3.731826,-1.487533,-1.156326,S  6
0.5461336,0.5292896,-4.393244,-2.30084,-5.238519,-0.9725482,2.673387,-10.29893,-3.349106,-6.691775,-8.559614,-2.198619,-2.704951,S  6
-2.609032,0.9823778,-2.379044,-2.081662,-2.567514,1.458123,-2.099163,-6.36437,-0.4497261,-4.20351,-7.107784,0.6952367,-2.231137,S  6
-2.683017,-0.266459,1.270879,-2.971639,0.6809758,0.2101445,-1.441705,0.8324153,0.56182,0.3002654,2.903861,-1.578104,-1.074482,S  7
-5.037249,0.3863293,0.05085429,-2.622098,0.05049891,-2.083774,-4.352052,1.092043,0.3754006,0.8792278,2.355647,-2.831355,0.3805027,S  7
-1.322463,0.1077264,-3.640348,-2.876632,-5.348425,-5.597101,2.882054,-7.624878,-5.48587,-6.420821,-2.425808,-5.626989,-3.385074,S  7
-4.511945,-0.4798645,-3.21927,-4.478486,-4.923728,-6.729486,-2.086635,-9.168612,-8.115804,-8.263149,-3.039427,-8.589541,-4.14246,S  7
-5.071415,0.2669426,-4.661972,-5.482113,-8.527081,-8.845391,-2.861909,-10.8504,-8.246082,-9.433456,-5.43553,-10.05884,-5.560574,S  7
-0.2605429,-0.9677442,-7.268645,-3.672024,-11.2544,-7.43047,2.149791,-14.04199,-10.85358,-11.34486,-7.616295,-8.853427,-5.606903,S  7
-2.85187,-0.4838986,-4.591089,-3.446829,-8.235679,-4.91338,-1.112763,-10.99659,-8.335212,-9.059952,-6.085197,-6.478745,-4.014669,S  7
3.382489,0.7188542,-6.571548,-2.065305,-8.495713,-1.689872,1.742878,-9.701332,-3.630233,-7.175062,-5.046977,-4.427973,-4.392251,S  7
3.211949,-0.1695853,-5.057446,-0.4295971,-6.493149,3.968976,-0.7594565,-5.796923,-1.140737,-3.421351,-2.935881,-0.8205168,-1.176178,S  7
1.602124,-0.1665171,-3.97581,-0.8998809,-7.419051,3.507494,0.9593531,-5.1519,-0.6513058,-2.468403,-3.910222,1.953226,-2.135453,S  7
6.357293,0.2075268,-4.10961,1.10154,-2.854387,7.856833,1.650566,0.005777763,6.676736,1.483714,1.024989,4.819584,0.5460809,S  7
4.031849,0.1025143,-1.759663,2.205958,0.03315439,13.24823,-1.62908,4.249341,9.371986,5.814052,4.230123,9.501249,3.050359,S  7
2.573501,0.7533565,-2.272133,0.7873436,-2.302666,6.369887,0.4307545,1.100041,5.685876,2.700901,1.402059,5.724579,0.0395109,S  7
1.055113,-0.7030135,-1.742006,0.252747,-0.9304351,6.647511,-0.85945,1.872574,7.011229,1.86313,2.991845,5.791149,0.8406011,S  7
-0.9267615,-1.373002,-2.365593,0.1249835,-1.274654,6.027271,-0.9218107,1.821676,6.112416,2.797185,3.116213,6.080738,0.6563048,S  7
-2.918818,-0.2891842,-1.851321,-1.152212,-1.475292,-1.003795,-2.07107,-1.039601,2.264705,-0.9136055,1.591554,0.5111886,-1.136708,S  7
-3.665627,-1.932918,-3.318893,-2.067005,-3.580891,-3.407328,-1.408427,-5.455956,-2.328167,-5.828478,-1.018251,-1.240229,-3.13842,S  7
-6.564853,-2.758409,-4.560222,-3.789642,-5.74104,-8.835318,-0.06487887,-7.696041,-5.756186,-7.995212,-3.676156,-7.138588,-5.143611,S  7
-6.828836,-2.952185,-4.304845,-3.701068,-6.772817,-8.583264,-2.720323,-8.225266,-5.424408,-7.601728,-3.617398,-6.570219,-4.39465,S  7
-3.300669,-4.027517,-6.507239,-3.760188,-7.22053,-10.17144,0.6071294,-11.12972,-9.78721,-11.36153,-6.423652,-7.738183,-6.252976,S  7
-6.576406,-3.730557,-4.245696,-3.708474,-4.299562,-10.40539,-1.425325,-7.565525,-7.573672,-8.432124,-4.563354,-9.050487,-5.425508,S  7
